,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,time,mlups,bandwidth,compute
275,H100,CUDA Explicit Memory,7643,1,1,1024,2,float,174.06,44.9641,0.179856,5893.54
276,H100,CUDA Explicit Memory,8192,1,1,1024,2,float,174.007,48.2084,0.192834,6318.77
277,H100,CUDA Explicit Memory,8779,1,1,1024,2,float,174.014,51.6606,0.206643,6771.26
278,H100,CUDA Explicit Memory,9410,1,1,1024,2,float,173.984,55.3835,0.221534,7259.22
279,H100,CUDA Explicit Memory,10085,1,1,1024,2,float,174.014,59.3459,0.237384,7778.59
280,H100,CUDA Explicit Memory,10809,1,1,1024,2,float,174.022,63.6037,0.254415,8336.66
281,H100,CUDA Explicit Memory,11585,1,1,1024,2,float,174.011,68.1742,0.272697,8935.72
282,H100,CUDA Explicit Memory,12416,1,1,1024,2,float,173.997,73.0703,0.292281,9577.47
283,H100,CUDA Explicit Memory,13307,1,1,1024,2,float,174.001,78.3119,0.313248,10264.5
284,H100,CUDA Explicit Memory,14263,1,1,1024,2,float,174.035,83.9217,0.335687,10999.8
285,H100,CUDA Explicit Memory,15286,1,1,1024,2,float,174.016,89.9507,0.359803,11790.0
286,H100,CUDA Explicit Memory,16384,1,1,1024,2,float,174.201,96.3096,0.385238,12623.5
287,H100,CUDA Explicit Memory,17559,1,1,1024,2,float,174.023,103.322,0.413289,13542.7
288,H100,CUDA Explicit Memory,18820,1,1,1024,2,float,174.081,110.705,0.442822,14510.4
289,H100,CUDA Explicit Memory,20171,1,1,1024,2,float,174.062,118.665,0.474661,15553.7
290,H100,CUDA Explicit Memory,21618,1,1,1024,2,float,174.036,127.197,0.508789,16672.0
291,H100,CUDA Explicit Memory,23170,1,1,1024,2,float,174.065,136.306,0.545223,17865.9
292,H100,CUDA Explicit Memory,24833,1,1,1024,2,float,174.044,146.107,0.584428,19150.5
293,H100,CUDA Explicit Memory,26615,1,1,1024,2,float,174.077,156.562,0.626246,20520.8
294,H100,CUDA Explicit Memory,28526,1,1,1024,2,float,174.038,167.841,0.671364,21999.2
295,H100,CUDA Explicit Memory,30573,1,1,1024,2,float,174.059,179.863,0.71945,23575.0
296,H100,CUDA Explicit Memory,32768,1,1,1024,2,float,174.101,192.73,0.770919,25261.5
297,H100,CUDA Explicit Memory,35119,1,1,1024,2,float,273.628,131.426,0.525705,17226.3
298,H100,CUDA Explicit Memory,37640,1,1,1024,2,float,273.527,140.913,0.563651,18469.7
299,H100,CUDA Explicit Memory,40342,1,1,1024,2,float,273.556,151.012,0.604048,19793.4
300,H100,CUDA Explicit Memory,43237,1,1,1024,2,float,273.525,161.867,0.647468,21216.2
301,H100,CUDA Explicit Memory,46340,1,1,1024,2,float,273.563,173.46,0.69384,22735.7
302,H100,CUDA Explicit Memory,49667,1,1,1024,2,float,273.558,185.917,0.743667,24368.5
303,H100,CUDA Explicit Memory,53231,1,1,1024,2,float,273.723,199.138,0.796551,26101.4
304,H100,CUDA Explicit Memory,57052,1,1,1024,2,float,273.561,213.559,0.854234,27991.6
305,H100,CUDA Explicit Memory,61147,1,1,1024,2,float,273.735,228.741,0.914964,29981.5
306,H100,CUDA Explicit Memory,65536,1,1,1024,2,float,273.572,245.306,0.981223,32152.7
307,H100,CUDA Explicit Memory,70239,1,1,1024,2,float,425.14,169.179,0.676715,22174.6
308,H100,CUDA Explicit Memory,75281,1,1,1024,2,float,425.903,180.998,0.723994,23723.8
309,H100,CUDA Explicit Memory,80684,1,1,1024,2,float,425.837,194.019,0.776075,25430.4
310,H100,CUDA Explicit Memory,86475,1,1,1024,2,float,426.207,207.764,0.831055,27232.0
311,H100,CUDA Explicit Memory,92681,1,1,1024,2,float,426.24,222.657,0.890629,29184.1
312,H100,CUDA Explicit Memory,99334,1,1,1024,2,float,426.826,238.313,0.953251,31236.1
313,H100,CUDA Explicit Memory,106463,1,1,1024,2,float,545.173,199.97,0.799879,26210.4
314,H100,CUDA Explicit Memory,114104,1,1,1024,2,float,545.256,214.289,0.857157,28087.3
315,H100,CUDA Explicit Memory,122294,1,1,1024,2,float,545.23,229.681,0.918725,30104.8
316,H100,CUDA Explicit Memory,131072,1,1,1024,2,float,545.2,246.181,0.984723,32267.4
317,H100,CUDA Explicit Memory,140479,1,1,1024,2,float,693.696,207.368,0.829473,27180.2
318,H100,CUDA Explicit Memory,150562,1,1,1024,2,float,694.103,222.122,0.888487,29113.9
319,H100,CUDA Explicit Memory,161368,1,1,1024,2,float,694.236,238.018,0.952073,31197.5
320,H100,CUDA Explicit Memory,172950,1,1,1024,2,float,816.083,217.013,0.868053,28444.4
321,H100,CUDA Explicit Memory,185363,1,1,1024,2,float,816.493,232.472,0.929888,30470.6
322,H100,CUDA Explicit Memory,198668,1,1,1024,2,float,816.416,249.182,0.996727,32660.8
323,H100,CUDA Explicit Memory,212927,1,1,1024,2,float,967.805,225.29,0.901162,29529.3
324,H100,CUDA Explicit Memory,228209,1,1,1024,2,float,968.104,241.385,0.965541,31638.8
325,H100,CUDA Explicit Memory,244589,1,1,1024,2,float,1087.11,230.39,0.921561,30197.7
326,H100,CUDA Explicit Memory,262144,1,1,1024,2,float,1087.56,246.823,0.98729,32351.5
327,H100,CUDA Explicit Memory,280958,1,1,1024,2,float,1240.51,231.922,0.92769,30398.5
328,H100,CUDA Explicit Memory,301124,1,1,1024,2,float,1240.83,248.504,0.994017,32571.9
329,H100,CUDA Explicit Memory,322737,1,1,1024,2,float,1358.8,243.217,0.972868,31878.9
330,H100,CUDA Explicit Memory,345901,1,1,1024,2,float,1513.35,234.053,0.93621,30677.7
331,H100,CUDA Explicit Memory,370727,1,1,1024,2,float,1514.42,250.674,1.0027,32856.3
332,H100,CUDA Explicit Memory,397336,1,1,1024,2,float,1630.33,249.565,0.998259,32711.0
333,H100,CUDA Explicit Memory,425854,1,1,1024,2,float,1787.42,243.969,0.975875,31977.5
334,H100,CUDA Explicit Memory,456419,1,1,1024,2,float,1901.38,245.807,0.983229,32218.4
335,H100,CUDA Explicit Memory,489178,1,1,1024,2,float,2056.97,243.523,0.974091,31919.0
336,H100,CUDA Explicit Memory,524288,1,1,512,2,float,1078.07,248.996,0.995985,32636.5
337,H100,CUDA Explicit Memory,561917,1,1,512,2,float,1154.47,249.207,0.996827,32664.0
338,H100,CUDA Explicit Memory,602248,1,1,512,2,float,1212.56,254.297,1.01719,33331.2
339,H100,CUDA Explicit Memory,645474,1,1,512,2,float,1346.87,245.371,0.981483,32161.2
340,H100,CUDA Explicit Memory,691802,1,1,512,2,float,1421.67,249.146,0.996583,32656.0
341,H100,CUDA Explicit Memory,741455,1,1,512,2,float,1481.46,256.251,1.025,33587.3
342,H100,CUDA Explicit Memory,794672,1,1,512,2,float,1615.66,251.83,1.00732,33007.8
343,H100,CUDA Explicit Memory,851708,1,1,512,2,float,1749.53,249.252,0.997009,32670.0
344,H100,CUDA Explicit Memory,912838,1,1,512,2,float,1882.01,248.338,0.993351,32550.1
345,H100,CUDA Explicit Memory,978356,1,1,512,2,float,1953.51,256.42,1.02568,33609.5
346,H100,CUDA Explicit Memory,1048576,1,1,128,2,float,537.647,249.639,0.998556,32720.7
347,H100,CUDA Explicit Memory,1048576,1,1,128,2,double,816.341,164.414,1.31531,21550.0
