,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,time,mlups,bandwidth,compute
266,A40,CUDA Explicit Memory,3821,1,1,1024,2,float,180.201,21.713,0.0868519,2845.96
267,A40,CUDA Explicit Memory,4096,1,1,1024,2,float,180.233,23.2715,0.0930862,3050.25
268,A40,CUDA Explicit Memory,4389,1,1,1024,2,float,180.214,24.9389,0.0997555,3268.79
269,A40,CUDA Explicit Memory,4705,1,1,1024,2,float,180.218,26.7339,0.106936,3504.06
270,A40,CUDA Explicit Memory,5042,1,1,1024,2,float,180.208,28.6503,0.114601,3755.26
271,A40,CUDA Explicit Memory,5404,1,1,1024,2,float,180.209,30.7071,0.122828,4024.84
272,A40,CUDA Explicit Memory,5792,1,1,1024,2,float,180.271,32.9005,0.131602,4312.34
273,A40,CUDA Explicit Memory,6208,1,1,1024,2,float,180.893,35.1423,0.140569,4606.18
274,A40,CUDA Explicit Memory,6653,1,1,1024,2,float,180.216,37.8029,0.151212,4954.9
275,A40,CUDA Explicit Memory,7131,1,1,1024,2,float,181.789,40.1682,0.160673,5264.93
276,A40,CUDA Explicit Memory,7643,1,1,1024,2,float,180.736,43.3031,0.173212,5675.82
277,A40,CUDA Explicit Memory,8192,1,1,1024,2,float,180.669,46.4308,0.185723,6085.77
278,A40,CUDA Explicit Memory,8779,1,1,1024,2,float,192.939,46.5935,0.186374,6107.11
279,A40,CUDA Explicit Memory,9410,1,1,1024,2,float,185.445,51.9605,0.207842,6810.57
280,A40,CUDA Explicit Memory,10085,1,1,1024,2,float,185.311,55.7281,0.222913,7304.4
281,A40,CUDA Explicit Memory,10809,1,1,1024,2,float,185.358,59.7137,0.238855,7826.79
282,A40,CUDA Explicit Memory,11585,1,1,1024,2,float,182.066,65.1579,0.260631,8540.37
283,A40,CUDA Explicit Memory,12416,1,1,1024,2,float,191.368,66.4375,0.26575,8708.09
284,A40,CUDA Explicit Memory,13307,1,1,1024,2,float,184.211,73.9717,0.295887,9695.62
285,A40,CUDA Explicit Memory,14263,1,1,1024,2,float,182.746,79.9214,0.319686,10475.5
286,A40,CUDA Explicit Memory,15286,1,1,1024,2,float,186.677,83.85,0.3354,10990.4
287,A40,CUDA Explicit Memory,16384,1,1,1024,2,float,189.403,88.5793,0.354317,11610.3
288,A40,CUDA Explicit Memory,17559,1,1,1024,2,float,193.376,92.9816,0.371927,12187.3
289,A40,CUDA Explicit Memory,18820,1,1,1024,2,float,195.597,98.5273,0.394109,12914.2
290,A40,CUDA Explicit Memory,20171,1,1,1024,2,float,190.19,108.602,0.43441,14234.7
291,A40,CUDA Explicit Memory,21618,1,1,1024,2,float,235.613,93.9542,0.375817,12314.8
292,A40,CUDA Explicit Memory,23170,1,1,1024,2,float,310.874,76.3206,0.305282,10003.5
293,A40,CUDA Explicit Memory,24833,1,1,1024,2,float,310.888,81.7946,0.327178,10721.0
294,A40,CUDA Explicit Memory,26615,1,1,1024,2,float,310.917,87.6562,0.350625,11489.3
295,A40,CUDA Explicit Memory,28526,1,1,1024,2,float,310.919,93.9494,0.375798,12314.1
296,A40,CUDA Explicit Memory,30573,1,1,1024,2,float,310.937,100.685,0.40274,13197.0
297,A40,CUDA Explicit Memory,32768,1,1,1024,2,float,310.953,107.908,0.431633,14143.8
298,A40,CUDA Explicit Memory,35119,1,1,1024,2,float,310.924,115.661,0.462646,15160.0
299,A40,CUDA Explicit Memory,37640,1,1,1024,2,float,310.905,123.972,0.495887,16249.2
300,A40,CUDA Explicit Memory,40342,1,1,1024,2,float,310.911,132.868,0.531474,17415.3
301,A40,CUDA Explicit Memory,43237,1,1,1024,2,float,482.41,91.7781,0.367112,12029.5
302,A40,CUDA Explicit Memory,46340,1,1,1024,2,float,484.592,97.922,0.391688,12834.8
303,A40,CUDA Explicit Memory,49667,1,1,1024,2,float,484.589,104.953,0.419811,13756.4
304,A40,CUDA Explicit Memory,53231,1,1,1024,2,float,484.595,112.483,0.449931,14743.3
305,A40,CUDA Explicit Memory,57052,1,1,1024,2,float,484.591,120.558,0.482232,15801.8
306,A40,CUDA Explicit Memory,61147,1,1,1024,2,float,484.618,129.204,0.516815,16935.0
307,A40,CUDA Explicit Memory,65536,1,1,1024,2,float,619.653,108.301,0.433203,14195.2
308,A40,CUDA Explicit Memory,70239,1,1,1024,2,float,620.057,115.997,0.463988,15204.0
309,A40,CUDA Explicit Memory,75281,1,1,1024,2,float,620.07,124.321,0.497284,16295.0
310,A40,CUDA Explicit Memory,80684,1,1,1024,2,float,620.075,133.243,0.53297,17464.4
311,A40,CUDA Explicit Memory,86475,1,1,1024,2,float,791.613,111.861,0.447443,14661.8
312,A40,CUDA Explicit Memory,92681,1,1,1024,2,float,796.321,119.18,0.476719,15621.1
313,A40,CUDA Explicit Memory,99334,1,1,1024,2,float,798.635,127.365,0.509459,16694.0
314,A40,CUDA Explicit Memory,106463,1,1,1024,2,float,799.576,136.345,0.545379,17871.0
315,A40,CUDA Explicit Memory,114104,1,1,1024,2,float,928.409,125.852,0.50341,16495.7
316,A40,CUDA Explicit Memory,122294,1,1,1024,2,float,928.598,134.858,0.539433,17676.1
317,A40,CUDA Explicit Memory,131072,1,1,1024,2,float,1105.92,121.363,0.485454,15907.4
318,A40,CUDA Explicit Memory,140479,1,1,1024,2,float,1107.92,129.838,0.519352,17018.1
319,A40,CUDA Explicit Memory,150562,1,1,1024,2,float,1165.99,132.227,0.528907,17331.2
320,A40,CUDA Explicit Memory,161368,1,1,1024,2,float,1236.72,133.612,0.53445,17512.8
321,A40,CUDA Explicit Memory,172950,1,1,1024,2,float,1414.07,125.242,0.500966,16415.7
322,A40,CUDA Explicit Memory,185363,1,1,1024,2,float,1420.86,133.59,0.534359,17509.9
323,A40,CUDA Explicit Memory,198668,1,1,1024,2,float,1544.88,131.684,0.526736,17260.1
324,A40,CUDA Explicit Memory,212927,1,1,1024,2,float,1546.13,141.021,0.564084,18483.9
325,A40,CUDA Explicit Memory,228209,1,1,1024,2,float,1727.25,135.294,0.541174,17733.2
326,A40,CUDA Explicit Memory,244589,1,1,1024,2,float,1854.92,135.024,0.540097,17697.9
327,A40,CUDA Explicit Memory,262144,1,1,1024,2,float,2033.47,132.008,0.528033,17302.6
328,A40,CUDA Explicit Memory,280958,1,1,1024,2,float,2161.8,133.084,0.532335,17443.6
329,A40,CUDA Explicit Memory,301124,1,1,1024,2,float,2290.4,134.627,0.538509,17645.9
330,A40,CUDA Explicit Memory,322737,1,1,1024,2,float,2466.97,133.963,0.535852,17558.8
331,A40,CUDA Explicit Memory,345901,1,1,1024,2,float,2632.44,134.553,0.538212,17636.1
332,A40,CUDA Explicit Memory,370727,1,1,1024,2,float,2780.49,136.531,0.546125,17895.4
333,A40,CUDA Explicit Memory,397336,1,1,1024,2,float,2942.23,138.287,0.553148,18125.6
334,A40,CUDA Explicit Memory,425854,1,1,1024,2,float,3088.73,141.182,0.56473,18505.1
335,A40,CUDA Explicit Memory,456419,1,1,1024,2,float,3396.81,137.592,0.550368,18034.4
336,A40,CUDA Explicit Memory,489178,1,1,1024,2,float,3556.35,140.852,0.563407,18461.7
337,A40,CUDA Explicit Memory,524288,1,1,512,2,float,1931.35,138.989,0.555954,18217.5
338,A40,CUDA Explicit Memory,561917,1,1,512,2,float,2084.42,138.025,0.552099,18091.2
339,A40,CUDA Explicit Memory,602248,1,1,512,2,float,2234.18,138.015,0.552061,18089.9
340,A40,CUDA Explicit Memory,645474,1,1,512,2,float,2390.35,138.257,0.553027,18121.6
341,A40,CUDA Explicit Memory,691802,1,1,512,2,float,2547.42,139.043,0.556174,18224.7
342,A40,CUDA Explicit Memory,741455,1,1,512,2,float,2702.65,140.464,0.561856,18410.9
343,A40,CUDA Explicit Memory,794672,1,1,512,2,float,2857.24,142.4,0.569602,18664.7
344,A40,CUDA Explicit Memory,851708,1,1,512,2,float,3081.99,141.491,0.565965,18545.5
345,A40,CUDA Explicit Memory,912838,1,1,512,2,float,3317.94,140.862,0.563449,18463.1
346,A40,CUDA Explicit Memory,978356,1,1,512,2,float,3543.41,141.366,0.565465,18529.2
347,A40,CUDA Explicit Memory,1048576,1,1,128,2,float,944.694,142.075,0.568301,18622.1
