,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,time,mlups,bandwidth,compute
37,A40,CUDA Explicit Memory,84,1,1,1024,2,double,2.24293,38.3498,0.613597,0.0383498
38,A40,CUDA Explicit Memory,90,1,1,1024,2,double,2.26413,40.7043,0.651269,0.0407043
39,A40,CUDA Explicit Memory,97,1,1,1024,2,double,2.28065,43.5524,0.696839,0.0435524
40,A40,CUDA Explicit Memory,103,1,1,1024,2,double,2.23829,47.1216,0.753946,0.0471216
41,A40,CUDA Explicit Memory,111,1,1,1024,2,double,2.25964,50.3019,0.804831,0.0503019
42,A40,CUDA Explicit Memory,119,1,1,1024,2,double,2.26216,53.8671,0.861874,0.0538671
43,A40,CUDA Explicit Memory,128,1,1,1024,2,double,2.25259,58.1872,0.930995,0.0581872
44,A40,CUDA Explicit Memory,137,1,1,1024,2,double,2.24284,62.5492,1.00079,0.0625492
45,A40,CUDA Explicit Memory,147,1,1,1024,2,double,2.24101,67.1697,1.07472,0.0671697
46,A40,CUDA Explicit Memory,157,1,1,1024,2,double,2.29275,70.1203,1.12192,0.0701203
47,A40,CUDA Explicit Memory,168,1,1,1024,2,double,2.28795,75.1905,1.20305,0.0751905
48,A40,CUDA Explicit Memory,181,1,1,1024,2,double,2.22849,83.1704,1.33073,0.0831704
49,A40,CUDA Explicit Memory,194,1,1,1024,2,double,2.26323,87.7754,1.40441,0.0877754
50,A40,CUDA Explicit Memory,207,1,1,1024,2,double,2.2754,93.1562,1.4905,0.0931562
51,A40,CUDA Explicit Memory,222,1,1,1024,2,double,2.27877,99.7591,1.59615,0.0997591
52,A40,CUDA Explicit Memory,238,1,1,1024,2,double,2.29149,106.355,1.70168,0.106355
53,A40,CUDA Explicit Memory,256,1,1,1024,2,double,2.25037,116.489,1.86383,0.116489
54,A40,CUDA Explicit Memory,274,1,1,1024,2,double,2.29117,122.459,1.95935,0.122459
55,A40,CUDA Explicit Memory,294,1,1,1024,2,double,2.27407,132.386,2.11818,0.132386
56,A40,CUDA Explicit Memory,315,1,1,1024,2,double,2.23762,144.153,2.30645,0.144153
57,A40,CUDA Explicit Memory,337,1,1,1024,2,double,2.28273,151.174,2.41878,0.151174
58,A40,CUDA Explicit Memory,362,1,1,1024,2,double,2.26743,163.484,2.61574,0.163484
59,A40,CUDA Explicit Memory,388,1,1,1024,2,double,2.16221,183.753,2.94004,0.183753
60,A40,CUDA Explicit Memory,415,1,1,1024,2,double,2.13106,199.412,3.1906,0.199412
61,A40,CUDA Explicit Memory,445,1,1,1024,2,double,2.15846,211.113,3.37781,0.211113
62,A40,CUDA Explicit Memory,477,1,1,1024,2,double,2.13241,229.059,3.66494,0.229059
63,A40,CUDA Explicit Memory,512,1,1,1024,2,double,2.14764,244.123,3.90596,0.244123
64,A40,CUDA Explicit Memory,548,1,1,1024,2,double,2.16852,258.772,4.14035,0.258772
65,A40,CUDA Explicit Memory,588,1,1,1024,2,double,2.174,276.96,4.43136,0.27696
66,A40,CUDA Explicit Memory,630,1,1,1024,2,double,2.29812,280.717,4.49147,0.280717
67,A40,CUDA Explicit Memory,675,1,1,1024,2,double,2.29169,301.611,4.82578,0.301611
68,A40,CUDA Explicit Memory,724,1,1,1024,2,double,2.28724,324.136,5.18618,0.324136
69,A40,CUDA Explicit Memory,776,1,1,1024,2,double,2.29025,346.959,5.55135,0.346959
70,A40,CUDA Explicit Memory,831,1,1,1024,2,double,2.25918,376.66,6.02656,0.37666
71,A40,CUDA Explicit Memory,891,1,1,1024,2,double,2.26246,403.271,6.45234,0.403271
72,A40,CUDA Explicit Memory,955,1,1,1024,2,double,2.25026,434.582,6.95331,0.434582
73,A40,CUDA Explicit Memory,1024,1,1,1024,2,double,2.27698,460.512,7.3682,0.460512
74,A40,CUDA Explicit Memory,1097,1,1,1024,2,double,2.26743,495.419,7.92671,0.495419
75,A40,CUDA Explicit Memory,1176,1,1,1024,2,double,2.28423,527.19,8.43505,0.52719
76,A40,CUDA Explicit Memory,1260,1,1,1024,2,double,2.30996,558.555,8.93689,0.558555
77,A40,CUDA Explicit Memory,1351,1,1,1024,2,double,2.23663,618.53,9.89648,0.61853
78,A40,CUDA Explicit Memory,1448,1,1,1024,2,double,2.30969,641.97,10.2715,0.64197
79,A40,CUDA Explicit Memory,1552,1,1,1024,2,double,2.25519,704.708,11.2753,0.704708
80,A40,CUDA Explicit Memory,1663,1,1,1024,2,double,2.28502,745.25,11.924,0.74525
81,A40,CUDA Explicit Memory,1782,1,1,1024,2,double,2.30859,790.426,12.6468,0.790426
82,A40,CUDA Explicit Memory,1910,1,1,1024,2,double,2.269,861.982,13.7917,0.861982
83,A40,CUDA Explicit Memory,2048,1,1,1024,2,double,2.25781,928.843,14.8615,0.928843
84,A40,CUDA Explicit Memory,2194,1,1,1024,2,double,2.26591,991.505,15.8641,0.991505
85,A40,CUDA Explicit Memory,2352,1,1,1024,2,double,2.27796,1057.28,16.9165,1.05728
86,A40,CUDA Explicit Memory,2521,1,1,1024,2,double,2.27192,1136.27,18.1803,1.13627
87,A40,CUDA Explicit Memory,2702,1,1,1024,2,double,2.2579,1225.41,19.6065,1.22541
88,A40,CUDA Explicit Memory,2896,1,1,1024,2,double,2.26274,1310.58,20.9693,1.31058
89,A40,CUDA Explicit Memory,3104,1,1,1024,2,double,2.24468,1416.02,22.6562,1.41602
90,A40,CUDA Explicit Memory,3326,1,1,1024,2,double,2.26885,1501.12,24.018,1.50112
91,A40,CUDA Explicit Memory,3565,1,1,1024,2,double,2.29365,1591.6,25.4655,1.5916
92,A40,CUDA Explicit Memory,3821,1,1,1024,2,double,2.25489,1735.21,27.7634,1.73521
93,A40,CUDA Explicit Memory,4096,1,1,1024,2,double,2.27108,1846.83,29.5493,1.84683
94,A40,CUDA Explicit Memory,4389,1,1,1024,2,double,2.25519,1992.89,31.8862,1.99289
95,A40,CUDA Explicit Memory,4705,1,1,1024,2,double,2.27269,2119.92,33.9187,2.11992
96,A40,CUDA Explicit Memory,5042,1,1,1024,2,double,2.27839,2266.08,36.2572,2.26608
97,A40,CUDA Explicit Memory,5404,1,1,1024,2,double,2.2635,2444.75,39.116,2.44475
98,A40,CUDA Explicit Memory,5792,1,1,1024,2,double,2.18916,2709.26,43.3482,2.70926
99,A40,CUDA Explicit Memory,6208,1,1,1024,2,double,2.13885,2972.16,47.5545,2.97216
100,A40,CUDA Explicit Memory,6653,1,1,1024,2,double,2.14066,3182.51,50.9202,3.18251
101,A40,CUDA Explicit Memory,7131,1,1,1024,2,double,2.13751,3416.19,54.659,3.41619
102,A40,CUDA Explicit Memory,7643,1,1,1024,2,double,2.16635,3612.73,57.8037,3.61273
103,A40,CUDA Explicit Memory,8192,1,1,1024,2,double,2.16129,3881.3,62.1008,3.8813
104,A40,CUDA Explicit Memory,8779,1,1,1024,2,double,2.17411,4134.88,66.1581,4.13488
105,A40,CUDA Explicit Memory,9410,1,1,1024,2,double,2.1458,4490.56,71.849,4.49056
106,A40,CUDA Explicit Memory,10085,1,1,1024,2,double,2.1591,4783.02,76.5283,4.78302
107,A40,CUDA Explicit Memory,10809,1,1,1024,2,double,2.1231,5213.34,83.4134,5.21334
108,A40,CUDA Explicit Memory,11585,1,1,1024,2,double,2.15335,5509.1,88.1456,5.5091
109,A40,CUDA Explicit Memory,12416,1,1,1024,2,double,2.27272,5594.17,89.5068,5.59417
110,A40,CUDA Explicit Memory,13307,1,1,1024,2,double,2.28315,5968.23,95.4917,5.96823
111,A40,CUDA Explicit Memory,14263,1,1,1024,2,double,2.26811,6439.42,103.031,6.43942
112,A40,CUDA Explicit Memory,15286,1,1,1024,2,double,2.27448,6881.95,110.111,6.88195
113,A40,CUDA Explicit Memory,16384,1,1,1024,2,double,2.28837,7331.52,117.304,7.33152
114,A40,CUDA Explicit Memory,17559,1,1,1024,2,double,2.2648,7939.06,127.025,7.93906
115,A40,CUDA Explicit Memory,18820,1,1,1024,2,double,2.26412,8511.76,136.188,8.51176
116,A40,CUDA Explicit Memory,20171,1,1,1024,2,double,2.27834,9065.86,145.054,9.06586
117,A40,CUDA Explicit Memory,21618,1,1,1024,2,double,2.2504,9836.86,157.39,9.83686
118,A40,CUDA Explicit Memory,23170,1,1,1024,2,double,2.24913,10549.0,168.784,10.549
119,A40,CUDA Explicit Memory,24833,1,1,1024,2,double,2.25452,11279.1,180.466,11.2791
120,A40,CUDA Explicit Memory,26615,1,1,1024,2,double,2.2847,11928.8,190.861,11.9288
121,A40,CUDA Explicit Memory,28526,1,1,1024,2,double,2.30018,12699.3,203.188,12.6993
122,A40,CUDA Explicit Memory,30573,1,1,1024,2,double,2.26265,13836.3,221.381,13.8363
123,A40,CUDA Explicit Memory,32768,1,1,1024,2,double,2.25811,14859.5,237.752,14.8595
124,A40,CUDA Explicit Memory,35119,1,1,1024,2,double,2.27967,15775.0,252.4,15.775
125,A40,CUDA Explicit Memory,37640,1,1,1024,2,double,2.23937,17211.7,275.388,17.2117
126,A40,CUDA Explicit Memory,40342,1,1,1024,2,double,2.24809,18375.7,294.011,18.3757
127,A40,CUDA Explicit Memory,43237,1,1,1024,2,double,2.27663,19447.5,311.16,19.4475
128,A40,CUDA Explicit Memory,46340,1,1,1024,2,double,2.25844,21011.0,336.176,21.011
129,A40,CUDA Explicit Memory,49667,1,1,1024,2,double,2.26056,22498.5,359.975,22.4985
130,A40,CUDA Explicit Memory,53231,1,1,1024,2,double,2.24416,24289.1,388.626,24.2891
131,A40,CUDA Explicit Memory,57052,1,1,1024,2,double,2.27049,25730.6,411.69,25.7306
132,A40,CUDA Explicit Memory,61147,1,1,1024,2,double,2.27706,27498.0,439.968,27.498
133,A40,CUDA Explicit Memory,65536,1,1,1024,2,double,2.2839,29383.5,470.135,29.3835
134,A40,CUDA Explicit Memory,70239,1,1,1024,2,double,2.35498,30541.5,488.664,30.5415
135,A40,CUDA Explicit Memory,75281,1,1,1024,2,double,2.34002,32943.3,527.092,32.9433
136,A40,CUDA Explicit Memory,80684,1,1,1024,2,double,2.40769,34315.2,549.043,34.3152
137,A40,CUDA Explicit Memory,86475,1,1,1024,2,double,2.45334,36093.8,577.501,36.0938
138,A40,CUDA Explicit Memory,92681,1,1,1024,2,double,2.49503,38037.8,608.604,38.0378
139,A40,CUDA Explicit Memory,99334,1,1,1024,2,double,2.4928,40804.7,652.875,40.8047
140,A40,CUDA Explicit Memory,106463,1,1,1024,2,double,2.54847,42777.9,684.446,42.7779
141,A40,CUDA Explicit Memory,114104,1,1,1024,2,double,2.60763,44807.9,716.927,44.8079
142,A40,CUDA Explicit Memory,122294,1,1,1024,2,double,2.60242,48120.2,769.923,48.1202
143,A40,CUDA Explicit Memory,131072,1,1,1024,2,double,2.66653,50334.2,805.347,50.3342
144,A40,CUDA Explicit Memory,140479,1,1,1024,2,double,2.66598,53957.8,863.325,53.9578
145,A40,CUDA Explicit Memory,150562,1,1,1024,2,double,2.67898,57550.0,920.799,57.55
146,A40,CUDA Explicit Memory,161368,1,1,1024,2,double,2.72667,60601.8,969.629,60.6018
147,A40,CUDA Explicit Memory,172950,1,1,1024,2,double,2.80313,63179.7,1010.87,63.1797
148,A40,CUDA Explicit Memory,185363,1,1,1024,2,double,2.90402,65361.7,1045.79,65.3617
149,A40,CUDA Explicit Memory,198668,1,1,1024,2,double,3.02135,67332.8,1077.32,67.3328
150,A40,CUDA Explicit Memory,212927,1,1,1024,2,double,3.0511,71461.9,1143.39,71.4619
151,A40,CUDA Explicit Memory,228209,1,1,1024,2,double,3.1034,75300.1,1204.8,75.3001
152,A40,CUDA Explicit Memory,244589,1,1,1024,2,double,3.215,77903.4,1246.45,77.9034
153,A40,CUDA Explicit Memory,262144,1,1,1024,2,double,3.27012,82087.3,1313.4,82.0873
154,A40,CUDA Explicit Memory,280958,1,1,1024,2,double,3.37418,85265.5,1364.25,85.2655
155,A40,CUDA Explicit Memory,301124,1,1,1024,2,double,3.47738,88673.3,1418.77,88.6733
156,A40,CUDA Explicit Memory,322737,1,1,1024,2,double,3.54481,93230.0,1491.68,93.23
157,A40,CUDA Explicit Memory,345901,1,1,1024,2,double,3.7465,94542.3,1512.68,94.5423
158,A40,CUDA Explicit Memory,370727,1,1,1024,2,double,4.36958,86879.0,1390.06,86.879
159,A40,CUDA Explicit Memory,397336,1,1,1024,2,double,5.05096,80553.4,1288.85,80.5534
160,A40,CUDA Explicit Memory,425854,1,1,1024,2,double,5.76182,75683.4,1210.93,75.6834
161,A40,CUDA Explicit Memory,456419,1,1,1024,2,double,6.52831,71591.7,1145.47,71.5917
162,A40,CUDA Explicit Memory,489178,1,1,1024,2,double,8.48313,59048.8,944.78,59.0488
163,A40,CUDA Explicit Memory,524288,1,1,512,2,double,5.06348,53014.1,848.225,53.0141
164,A40,CUDA Explicit Memory,561917,1,1,512,2,double,6.21224,46312.0,740.992,46.312
165,A40,CUDA Explicit Memory,602248,1,1,512,2,double,7.55808,40797.5,652.76,40.7975
166,A40,CUDA Explicit Memory,645474,1,1,512,2,double,8.60119,38422.9,614.766,38.4229
167,A40,CUDA Explicit Memory,691802,1,1,512,2,double,9.52441,37188.9,595.023,37.1889
168,A40,CUDA Explicit Memory,741455,1,1,512,2,double,10.4386,36367.4,581.878,36.3674
169,A40,CUDA Explicit Memory,794672,1,1,512,2,double,11.2996,36007.6,576.121,36.0076
170,A40,CUDA Explicit Memory,851708,1,1,512,2,double,12.2397,35627.9,570.046,35.6279
171,A40,CUDA Explicit Memory,912838,1,1,512,2,double,13.2039,35396.5,566.344,35.3965
172,A40,CUDA Explicit Memory,978356,1,1,512,2,double,14.0491,35654.9,570.478,35.6549
173,A40,CUDA Explicit Memory,1048576,1,1,128,2,double,3.73437,35941.2,575.06,35.9412
174,A40,CUDA Explicit Memory,1123835,1,1,128,2,double,3.95476,36374.1,581.985,36.3741
175,A40,CUDA Explicit Memory,1204497,1,1,128,2,double,4.13214,37311.4,596.982,37.3114
176,A40,CUDA Explicit Memory,1290948,1,1,128,2,double,4.41363,37438.9,599.022,37.4389
177,A40,CUDA Explicit Memory,1383604,1,1,128,2,double,4.78995,36973.5,591.576,36.9735
178,A40,CUDA Explicit Memory,1482910,1,1,128,2,double,5.09386,37263.0,596.208,37.263
179,A40,CUDA Explicit Memory,1589344,1,1,128,2,double,5.35443,37993.9,607.903,37.9939
180,A40,CUDA Explicit Memory,1703416,1,1,128,2,double,5.78907,37663.6,602.618,37.6636
181,A40,CUDA Explicit Memory,1825676,1,1,128,2,double,6.18729,37768.8,604.301,37.7688
182,A40,CUDA Explicit Memory,1956712,1,1,128,2,double,6.55677,38198.5,611.177,38.1985
183,A40,CUDA Explicit Memory,2097152,1,1,32,2,double,1.75253,38292.6,612.682,38.2926
184,A40,CUDA Explicit Memory,2247671,1,1,32,2,double,1.88249,38207.6,611.321,38.2076
185,A40,CUDA Explicit Memory,2408995,1,1,32,2,double,2.00241,38497.5,615.961,38.4975
186,A40,CUDA Explicit Memory,2581896,1,1,32,2,double,2.13334,38728.4,619.654,38.7284
187,A40,CUDA Explicit Memory,2767208,1,1,32,2,double,2.27096,38992.7,623.883,38.9927
188,A40,CUDA Explicit Memory,2965820,1,1,32,2,double,2.44161,38870.4,621.926,38.8704
189,A40,CUDA Explicit Memory,3178688,1,1,32,2,double,2.60412,39060.4,624.966,39.0604
190,A40,CUDA Explicit Memory,3406833,1,1,32,2,double,2.78497,39145.4,626.327,39.1454
191,A40,CUDA Explicit Memory,3651353,1,1,32,2,double,2.97426,39284.8,628.557,39.2848
192,A40,CUDA Explicit Memory,3913424,1,1,32,2,double,3.18485,39320.4,629.126,39.3204
193,A40,CUDA Explicit Memory,4194304,1,1,8,2,double,0.852929,39340.2,629.444,39.3402
194,A40,CUDA Explicit Memory,4495343,1,1,8,2,double,0.915497,39282.2,628.515,39.2822
195,A40,CUDA Explicit Memory,4817990,1,1,8,2,double,0.978537,39389.3,630.229,39.3893
196,A40,CUDA Explicit Memory,5163793,1,1,8,2,double,1.04603,39492.4,631.878,39.4924
197,A40,CUDA Explicit Memory,5534417,1,1,8,2,double,1.11793,39604.7,633.676,39.6047
198,A40,CUDA Explicit Memory,5931641,1,1,8,2,double,1.19955,39559.0,632.944,39.559
199,A40,CUDA Explicit Memory,6357376,1,1,8,2,double,1.28383,39615.0,633.84,39.615
200,A40,CUDA Explicit Memory,6813666,1,1,8,2,double,1.36816,39841.3,637.461,39.8413
201,A40,CUDA Explicit Memory,7302707,1,1,8,2,double,1.46496,39879.2,638.068,39.8792
202,A40,CUDA Explicit Memory,7826848,1,1,8,2,double,1.56959,39892.4,638.278,39.8924
203,A40,CUDA Explicit Memory,8388608,1,1,2,2,double,0.422617,39698.4,635.174,39.6984
204,A40,CUDA Explicit Memory,8990687,1,1,2,2,double,0.453636,39638.3,634.213,39.6383
205,A40,CUDA Explicit Memory,9635980,1,1,2,2,double,0.485727,39676.5,634.824,39.6765
206,A40,CUDA Explicit Memory,10327587,1,1,2,2,double,0.518118,39865.8,637.852,39.8658
207,A40,CUDA Explicit Memory,11068834,1,1,2,2,double,0.556169,39803.9,636.862,39.8039
208,A40,CUDA Explicit Memory,11863283,1,1,2,2,double,0.593851,39953.7,639.26,39.9537
209,A40,CUDA Explicit Memory,12714752,1,1,2,2,double,0.638425,39831.6,637.306,39.8316
210,A40,CUDA Explicit Memory,13627333,1,1,2,2,double,0.681225,40008.3,640.133,40.0083
211,A40,CUDA Explicit Memory,14605414,1,1,2,2,double,0.728385,40103.6,641.657,40.1036
212,A40,CUDA Explicit Memory,15653696,1,1,2,2,double,0.780402,40117.0,641.872,40.117
213,A40,CUDA Explicit Memory,16777216,1,1,2,2,double,0.834274,40219.9,643.519,40.2199
214,A40,CUDA Explicit Memory,17981374,1,1,2,2,double,0.898064,40044.7,640.716,40.0447
215,A40,CUDA Explicit Memory,19271960,1,1,2,2,double,0.95898,40192.6,643.082,40.1926
216,A40,CUDA Explicit Memory,20655175,1,1,2,2,double,1.02757,40202.0,643.232,40.202
217,A40,CUDA Explicit Memory,22137669,1,1,2,2,double,1.10122,40205.8,643.293,40.2058
218,A40,CUDA Explicit Memory,23726566,1,1,2,2,double,1.17818,40276.5,644.425,40.2765
219,A40,CUDA Explicit Memory,25429504,1,1,2,2,double,1.26257,40282.1,644.513,40.2821
220,A40,CUDA Explicit Memory,27254667,1,1,2,2,double,1.34971,40386.0,646.177,40.386
221,A40,CUDA Explicit Memory,29210829,1,1,2,2,double,1.44666,40383.8,646.141,40.3838
222,A40,CUDA Explicit Memory,31307392,1,1,2,2,double,1.55055,40382.4,646.119,40.3824
223,A40,CUDA Explicit Memory,33554432,1,1,2,2,double,1.6604,40417.2,646.675,40.4172
224,A40,CUDA Explicit Memory,35962749,1,1,2,2,double,1.78261,40348.3,645.573,40.3483
225,A40,CUDA Explicit Memory,38543920,1,1,2,2,double,1.90659,40432.4,646.918,40.4324
226,A40,CUDA Explicit Memory,41310351,1,1,2,2,double,2.04197,40461.2,647.379,40.4612
227,A40,CUDA Explicit Memory,44275338,1,1,2,2,double,2.19313,40376.4,646.023,40.3764
228,A40,CUDA Explicit Memory,47453132,1,1,2,2,double,2.34459,40478.9,647.663,40.4789
229,A40,CUDA Explicit Memory,50859008,1,1,2,2,double,2.5171,40410.8,646.573,40.4108
230,A40,CUDA Explicit Memory,54509335,1,1,2,2,double,2.68492,40604.1,649.666,40.6041
231,A40,CUDA Explicit Memory,58421659,1,1,2,2,double,2.88944,40438.0,647.008,40.438
232,A40,CUDA Explicit Memory,62614784,1,1,2,2,double,3.09254,40494.1,647.906,40.4941
233,A40,CUDA Explicit Memory,67108864,1,1,2,2,double,3.30668,40589.9,649.438,40.5899
234,A40,CUDA Explicit Memory,71925499,1,1,2,2,double,3.5539,40477.0,647.632,40.477
235,A40,CUDA Explicit Memory,77087841,1,1,2,2,double,3.80908,40475.9,647.614,40.4759
236,A40,CUDA Explicit Memory,82620702,1,1,2,2,double,4.07029,40597.0,649.551,40.597
237,A40,CUDA Explicit Memory,88550676,1,1,2,2,double,4.36607,40563.1,649.01,40.5631
238,A40,CUDA Explicit Memory,94906265,1,1,2,2,double,4.68229,40538.4,648.615,40.5384
239,A40,CUDA Explicit Memory,101718016,1,1,2,2,double,5.02055,40520.6,648.33,40.5206
240,A40,CUDA Explicit Memory,109018671,1,1,2,2,double,5.36257,40659.1,650.546,40.6591
241,A40,CUDA Explicit Memory,116843318,1,1,2,2,double,5.76532,40533.2,648.531,40.5332
242,A40,CUDA Explicit Memory,125229568,1,1,2,2,double,6.16921,40598.2,649.572,40.5982
243,A40,CUDA Explicit Memory,134217728,1,1,2,2,double,6.60679,40630.3,650.084,40.6303
244,A40,CUDA Explicit Memory,143850999,1,1,2,2,double,7.09546,40547.3,648.757,40.5473
245,A40,CUDA Explicit Memory,154175683,1,1,2,2,double,7.60068,40568.9,649.102,40.5689
246,A40,CUDA Explicit Memory,165241405,1,1,2,2,double,8.15245,40537.8,648.605,40.5378
247,A40,CUDA Explicit Memory,177101353,1,1,2,2,double,8.72257,40607.6,649.722,40.6076
248,A40,CUDA Explicit Memory,189812531,1,1,2,2,double,9.37132,40509.2,648.148,40.5092
249,A40,CUDA Explicit Memory,203436033,1,1,2,2,double,10.0602,40443.6,647.097,40.4436
250,A40,CUDA Explicit Memory,218037342,1,1,2,2,double,10.7256,40657.3,650.516,40.6573
251,A40,CUDA Explicit Memory,233686637,1,1,2,2,double,11.5128,40595.8,649.533,40.5958
252,A40,CUDA Explicit Memory,250459136,1,1,2,2,double,12.3339,40613.0,649.808,40.613
253,A40,CUDA Explicit Memory,268435456,1,1,2,2,double,13.182,40727.6,651.641,40.7276
254,A40,CUDA Explicit Memory,287701998,1,1,2,2,double,14.1695,40608.7,649.739,40.6087
255,A40,CUDA Explicit Memory,308351366,1,1,2,2,double,15.2033,40563.7,649.02,40.5637
256,A40,CUDA Explicit Memory,330482811,1,1,2,2,double,16.2872,40581.9,649.311,40.5819
257,A40,CUDA Explicit Memory,354202707,1,1,2,2,double,17.4172,40672.7,650.763,40.6727
258,A40,CUDA Explicit Memory,379625062,1,1,2,2,double,18.7447,40504.9,648.078,40.5049
259,A40,CUDA Explicit Memory,406872067,1,1,2,2,double,20.0536,40578.4,649.254,40.5784
260,A40,CUDA Explicit Memory,436074684,1,1,2,2,double,21.438,40682.4,650.919,40.6824
261,A40,CUDA Explicit Memory,467373274,1,1,2,2,double,23.0294,40589.3,649.428,40.5893
262,A40,CUDA Explicit Memory,500918273,1,1,2,2,double,24.6664,40615.4,649.846,40.6154
263,A40,CUDA Explicit Memory,536870912,1,1,2,2,double,26.3823,40699.3,651.188,40.6993
264,A40,CUDA Explicit Memory,575403996,1,1,2,2,double,28.351,40591.4,649.463,40.5914
265,A40,CUDA Explicit Memory,616702733,1,1,2,2,double,30.3962,40577.7,649.243,40.5777
266,A40,CUDA Explicit Memory,660965623,1,1,2,2,double,32.5858,40567.7,649.084,40.5677
267,A40,CUDA Explicit Memory,708405415,1,1,2,2,double,34.919,40574.2,649.188,40.5742
268,A40,CUDA Explicit Memory,759250124,1,1,2,2,double,37.4307,40568.3,649.093,40.5683
269,A40,CUDA Explicit Memory,813744135,1,1,2,2,double,40.1444,40540.9,648.654,40.5409
270,A40,CUDA Explicit Memory,872149369,1,1,2,2,double,43.0316,40535.3,648.565,40.5353
271,A40,CUDA Explicit Memory,934746549,1,1,2,2,double,46.0266,40617.6,649.882,40.6176
272,A40,CUDA Explicit Memory,1001836546,1,1,2,2,double,49.3437,40606.5,649.704,40.6065
273,A40,CUDA Explicit Memory,1073741824,1,1,2,2,double,52.7225,40731.8,651.709,40.7318
274,A40,CUDA Explicit Memory,2,1,1,1024,2,float,1.96747,1.04093,0.00832745,0.00104093
275,A40,CUDA Explicit Memory,3,1,1,1024,2,float,1.85601,1.65516,0.0132413,0.00165516
276,A40,CUDA Explicit Memory,4,1,1,1024,2,float,1.86737,2.19346,0.0175477,0.00219346
