,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,time,mlups,bandwidth,compute
0,H100,CUDA Explicit Memory,2,1,1,1024,2,double,2.19405,0.933433,0.0149349,0.000933433
1,H100,CUDA Explicit Memory,3,1,1,1024,2,double,2.223,1.38192,0.0221107,0.00138192
2,H100,CUDA Explicit Memory,4,1,1,1024,2,double,2.39815,1.70798,0.0273277,0.00170798
3,H100,CUDA Explicit Memory,5,1,1,1024,2,double,2.2903,2.23551,0.0357682,0.00223551
4,H100,CUDA Explicit Memory,6,1,1,1024,2,double,2.20023,2.79243,0.0446789,0.00279243
5,H100,CUDA Explicit Memory,7,1,1,1024,2,double,2.22263,3.22501,0.0516001,0.00322501
6,H100,CUDA Explicit Memory,8,1,1,1024,2,double,2.42447,3.37888,0.0540621,0.00337888
7,H100,CUDA Explicit Memory,9,1,1,1024,2,double,2.31792,3.97598,0.0636156,0.00397598
8,H100,CUDA Explicit Memory,10,1,1,1024,2,double,2.39496,4.27564,0.0684103,0.00427564
9,H100,CUDA Explicit Memory,11,1,1,1024,2,double,2.1883,5.14737,0.0823579,0.00514737
10,H100,CUDA Explicit Memory,12,1,1,1024,2,double,2.22547,5.52153,0.0883444,0.00552153
11,H100,CUDA Explicit Memory,13,1,1,1024,2,double,2.35314,5.65712,0.0905139,0.00565712
12,H100,CUDA Explicit Memory,14,1,1,1024,2,double,2.40409,5.96317,0.0954107,0.00596317
13,H100,CUDA Explicit Memory,16,1,1,1024,2,double,2.25468,7.26666,0.116267,0.00726666
14,H100,CUDA Explicit Memory,17,1,1,1024,2,double,2.33614,7.45161,0.119226,0.00745161
15,H100,CUDA Explicit Memory,18,1,1,1024,2,double,2.19522,8.39642,0.134343,0.00839642
16,H100,CUDA Explicit Memory,19,1,1,1024,2,double,2.19563,8.86123,0.14178,0.00886123
17,H100,CUDA Explicit Memory,21,1,1,1024,2,double,2.271,9.46895,0.151503,0.00946895
18,H100,CUDA Explicit Memory,22,1,1,1024,2,double,2.25028,10.0112,0.160179,0.0100112
19,H100,CUDA Explicit Memory,24,1,1,1024,2,double,2.2323,11.0093,0.176149,0.0110093
20,H100,CUDA Explicit Memory,25,1,1,1024,2,double,2.21864,11.5386,0.184618,0.0115386
21,H100,CUDA Explicit Memory,27,1,1,1024,2,double,2.20043,12.5648,0.201037,0.0125648
22,H100,CUDA Explicit Memory,29,1,1,1024,2,double,2.29235,12.9544,0.20727,0.0129544
23,H100,CUDA Explicit Memory,32,1,1,1024,2,double,2.29561,14.2742,0.228387,0.0142742
24,H100,CUDA Explicit Memory,34,1,1,1024,2,double,2.32915,14.948,0.239167,0.014948
25,H100,CUDA Explicit Memory,36,1,1,1024,2,double,2.20487,16.7194,0.26751,0.0167194
26,H100,CUDA Explicit Memory,39,1,1,1024,2,double,2.21952,17.9931,0.28789,0.0179931
27,H100,CUDA Explicit Memory,42,1,1,1024,2,double,2.29089,18.7735,0.300376,0.0187735
28,H100,CUDA Explicit Memory,45,1,1,1024,2,double,2.22382,20.7211,0.331538,0.0207211
29,H100,CUDA Explicit Memory,48,1,1,1024,2,double,2.35154,20.9021,0.334433,0.0209021
30,H100,CUDA Explicit Memory,51,1,1,1024,2,double,2.37218,22.0152,0.352243,0.0220152
31,H100,CUDA Explicit Memory,55,1,1,1024,2,double,2.19369,25.6737,0.410779,0.0256737
32,H100,CUDA Explicit Memory,59,1,1,1024,2,double,2.25089,26.841,0.429456,0.026841
33,H100,CUDA Explicit Memory,64,1,1,1024,2,double,2.24491,29.1932,0.467091,0.0291932
34,H100,CUDA Explicit Memory,68,1,1,1024,2,double,2.33586,29.81,0.476961,0.02981
35,H100,CUDA Explicit Memory,73,1,1,1024,2,double,2.21289,33.7803,0.540485,0.0337803
36,H100,CUDA Explicit Memory,78,1,1,1024,2,double,2.21948,35.9868,0.575789,0.0359868
37,H100,CUDA Explicit Memory,84,1,1,1024,2,double,2.34436,36.6907,0.587051,0.0366907
38,H100,CUDA Explicit Memory,90,1,1,1024,2,double,2.28787,40.2821,0.644513,0.0402821
39,H100,CUDA Explicit Memory,97,1,1,1024,2,double,2.34745,42.3132,0.677011,0.0423132
40,H100,CUDA Explicit Memory,103,1,1,1024,2,double,2.3197,45.468,0.727488,0.045468
41,H100,CUDA Explicit Memory,111,1,1,1024,2,double,2.27251,50.017,0.800272,0.050017
42,H100,CUDA Explicit Memory,119,1,1,1024,2,double,2.27425,53.5808,0.857293,0.0535808
43,H100,CUDA Explicit Memory,128,1,1,1024,2,double,2.20938,59.3253,0.949205,0.0593253
44,H100,CUDA Explicit Memory,137,1,1,1024,2,double,2.34565,59.8078,0.956925,0.0598078
45,H100,CUDA Explicit Memory,147,1,1,1024,2,double,2.23862,67.2415,1.07586,0.0672415
46,H100,CUDA Explicit Memory,157,1,1,1024,2,double,2.42243,66.3665,1.06186,0.0663665
47,H100,CUDA Explicit Memory,168,1,1,1024,2,double,2.41625,71.198,1.13917,0.071198
48,H100,CUDA Explicit Memory,181,1,1,1024,2,double,2.21427,83.7044,1.33927,0.0837044
49,H100,CUDA Explicit Memory,194,1,1,1024,2,double,2.21199,89.8088,1.43694,0.0898088
50,H100,CUDA Explicit Memory,207,1,1,1024,2,double,2.22884,95.1025,1.52164,0.0951025
51,H100,CUDA Explicit Memory,222,1,1,1024,2,double,2.21333,102.709,1.64334,0.102709
52,H100,CUDA Explicit Memory,238,1,1,1024,2,double,2.40873,101.179,1.61886,0.101179
53,H100,CUDA Explicit Memory,256,1,1,1024,2,double,2.33508,112.263,1.79622,0.112263
54,H100,CUDA Explicit Memory,274,1,1,1024,2,double,2.20072,127.493,2.03989,0.127493
55,H100,CUDA Explicit Memory,294,1,1,1024,2,double,2.22771,135.142,2.16227,0.135142
56,H100,CUDA Explicit Memory,315,1,1,1024,2,double,2.3256,138.7,2.2192,0.1387
57,H100,CUDA Explicit Memory,337,1,1,1024,2,double,2.21071,156.098,2.49757,0.156098
58,H100,CUDA Explicit Memory,362,1,1,1024,2,double,2.24997,164.752,2.63604,0.164752
59,H100,CUDA Explicit Memory,388,1,1,1024,2,double,2.26513,175.404,2.80646,0.175404
60,H100,CUDA Explicit Memory,415,1,1,1024,2,double,2.2292,190.633,3.05014,0.190633
61,H100,CUDA Explicit Memory,445,1,1,1024,2,double,2.31579,196.771,3.14834,0.196771
62,H100,CUDA Explicit Memory,477,1,1,1024,2,double,2.44076,200.121,3.20194,0.200121
63,H100,CUDA Explicit Memory,512,1,1,1024,2,double,2.25166,232.845,3.72552,0.232845
64,H100,CUDA Explicit Memory,548,1,1,1024,2,double,2.28319,245.776,3.93241,0.245776
65,H100,CUDA Explicit Memory,588,1,1,1024,2,double,2.22161,271.025,4.3364,0.271025
66,H100,CUDA Explicit Memory,630,1,1,1024,2,double,2.22169,290.374,4.64598,0.290374
67,H100,CUDA Explicit Memory,675,1,1,1024,2,double,2.22647,310.447,4.96715,0.310447
68,H100,CUDA Explicit Memory,724,1,1,1024,2,double,2.20668,335.969,5.37551,0.335969
69,H100,CUDA Explicit Memory,776,1,1,1024,2,double,2.38961,332.533,5.32053,0.332533
70,H100,CUDA Explicit Memory,831,1,1,1024,2,double,2.21799,383.656,6.13849,0.383656
71,H100,CUDA Explicit Memory,891,1,1,1024,2,double,2.22648,409.788,6.55661,0.409788
72,H100,CUDA Explicit Memory,955,1,1,1024,2,double,2.43325,401.899,6.43038,0.401899
73,H100,CUDA Explicit Memory,1024,1,1,1024,2,double,2.39118,438.519,7.0163,0.438519
74,H100,CUDA Explicit Memory,1097,1,1,1024,2,double,2.26997,494.865,7.91784,0.494865
75,H100,CUDA Explicit Memory,1176,1,1,1024,2,double,2.29423,524.893,8.39829,0.524893
76,H100,CUDA Explicit Memory,1260,1,1,1024,2,double,2.4427,528.203,8.45125,0.528203
77,H100,CUDA Explicit Memory,1351,1,1,1024,2,double,2.27398,608.371,9.73394,0.608371
78,H100,CUDA Explicit Memory,1448,1,1,1024,2,double,2.25981,656.14,10.4982,0.65614
79,H100,CUDA Explicit Memory,1552,1,1,1024,2,double,2.2637,702.058,11.2329,0.702058
80,H100,CUDA Explicit Memory,1663,1,1,1024,2,double,2.26359,752.307,12.0369,0.752307
81,H100,CUDA Explicit Memory,1782,1,1,1024,2,double,2.2914,796.356,12.7417,0.796356
82,H100,CUDA Explicit Memory,1910,1,1,1024,2,double,2.24718,870.353,13.9257,0.870353
83,H100,CUDA Explicit Memory,2048,1,1,1024,2,double,2.27106,923.425,14.7748,0.923425
84,H100,CUDA Explicit Memory,2194,1,1,1024,2,double,2.30039,976.642,15.6263,0.976642
85,H100,CUDA Explicit Memory,2352,1,1,1024,2,double,2.35631,1022.13,16.354,1.02213
86,H100,CUDA Explicit Memory,2521,1,1,1024,2,double,2.57954,1000.76,16.0122,1.00076
87,H100,CUDA Explicit Memory,2702,1,1,1024,2,double,2.35873,1173.02,18.7684,1.17302
88,H100,CUDA Explicit Memory,2896,1,1,1024,2,double,2.35432,1259.6,20.1536,1.2596
89,H100,CUDA Explicit Memory,3104,1,1,1024,2,double,2.39929,1324.77,21.1963,1.32477
90,H100,CUDA Explicit Memory,3326,1,1,1024,2,double,2.38275,1429.37,22.8699,1.42937
91,H100,CUDA Explicit Memory,3565,1,1,1024,2,double,2.39974,1521.23,24.3397,1.52123
92,H100,CUDA Explicit Memory,3821,1,1,1024,2,double,2.38588,1639.94,26.2391,1.63994
93,H100,CUDA Explicit Memory,4096,1,1,1024,2,double,2.58749,1620.99,25.9359,1.62099
94,H100,CUDA Explicit Memory,4389,1,1,1024,2,double,2.40104,1871.83,29.9493,1.87183
95,H100,CUDA Explicit Memory,4705,1,1,1024,2,double,2.60199,1851.63,29.626,1.85163
96,H100,CUDA Explicit Memory,5042,1,1,1024,2,double,2.36379,2184.2,34.9473,2.1842
97,H100,CUDA Explicit Memory,5404,1,1,1024,2,double,2.39492,2310.59,36.9695,2.31059
98,H100,CUDA Explicit Memory,5792,1,1,1024,2,double,2.38795,2483.72,39.7395,2.48372
99,H100,CUDA Explicit Memory,6208,1,1,1024,2,double,2.58874,2455.63,39.29,2.45563
100,H100,CUDA Explicit Memory,6653,1,1,1024,2,double,2.56567,2655.31,42.485,2.65531
101,H100,CUDA Explicit Memory,7131,1,1,1024,2,double,2.38849,3057.22,48.9155,3.05722
102,H100,CUDA Explicit Memory,7643,1,1,1024,2,double,2.37485,3295.54,52.7287,3.29554
103,H100,CUDA Explicit Memory,8192,1,1,1024,2,double,2.41521,3473.23,55.5718,3.47323
104,H100,CUDA Explicit Memory,8779,1,1,1024,2,double,2.43663,3689.39,59.0303,3.68939
105,H100,CUDA Explicit Memory,9410,1,1,1024,2,double,2.43266,3961.02,63.3764,3.96102
106,H100,CUDA Explicit Memory,10085,1,1,1024,2,double,2.38797,4324.6,69.1937,4.3246
107,H100,CUDA Explicit Memory,10809,1,1,1024,2,double,2.38501,4640.82,74.2531,4.64082
108,H100,CUDA Explicit Memory,11585,1,1,1024,2,double,2.36761,5010.55,80.1687,5.01055
109,H100,CUDA Explicit Memory,12416,1,1,1024,2,double,2.43149,5228.88,83.662,5.22888
110,H100,CUDA Explicit Memory,13307,1,1,1024,2,double,2.40715,5660.78,90.5725,5.66078
111,H100,CUDA Explicit Memory,14263,1,1,1024,2,double,2.46464,5925.93,94.8149,5.92593
112,H100,CUDA Explicit Memory,15286,1,1,1024,2,double,2.5339,6177.37,98.8379,6.17737
113,H100,CUDA Explicit Memory,16384,1,1,1024,2,double,2.47617,6775.46,108.407,6.77546
114,H100,CUDA Explicit Memory,17559,1,1,1024,2,double,2.44578,7351.6,117.626,7.3516
115,H100,CUDA Explicit Memory,18820,1,1,1024,2,double,2.46221,7826.97,125.232,7.82697
116,H100,CUDA Explicit Memory,20171,1,1,1024,2,double,2.44573,8445.36,135.126,8.44536
117,H100,CUDA Explicit Memory,21618,1,1,1024,2,double,2.471,8958.64,143.338,8.95864
118,H100,CUDA Explicit Memory,23170,1,1,1024,2,double,2.4476,9693.59,155.098,9.69359
119,H100,CUDA Explicit Memory,24833,1,1,1024,2,double,2.54121,10006.6,160.106,10.0066
120,H100,CUDA Explicit Memory,26615,1,1,1024,2,double,2.42214,11251.9,180.031,11.2519
121,H100,CUDA Explicit Memory,28526,1,1,1024,2,double,2.49321,11716.1,187.457,11.7161
122,H100,CUDA Explicit Memory,30573,1,1,1024,2,double,2.50752,12485.2,199.762,12.4852
123,H100,CUDA Explicit Memory,32768,1,1,1024,2,double,2.44553,13720.7,219.532,13.7207
124,H100,CUDA Explicit Memory,35119,1,1,1024,2,double,2.39688,15003.6,240.058,15.0036
125,H100,CUDA Explicit Memory,37640,1,1,1024,2,double,2.46046,15665.1,250.642,15.6651
126,H100,CUDA Explicit Memory,40342,1,1,1024,2,double,2.42052,17066.7,273.067,17.0667
127,H100,CUDA Explicit Memory,43237,1,1,1024,2,double,2.54391,17404.2,278.467,17.4042
128,H100,CUDA Explicit Memory,46340,1,1,1024,2,double,2.4902,19055.6,304.889,19.0556
129,H100,CUDA Explicit Memory,49667,1,1,1024,2,double,2.5129,20239.2,323.827,20.2392
130,H100,CUDA Explicit Memory,53231,1,1,1024,2,double,2.52446,21592.2,345.475,21.5922
131,H100,CUDA Explicit Memory,57052,1,1,1024,2,double,2.49914,23376.6,374.025,23.3766
132,H100,CUDA Explicit Memory,61147,1,1,1024,2,double,2.48469,25200.1,403.202,25.2001
133,H100,CUDA Explicit Memory,65536,1,1,1024,2,double,2.5423,26396.9,422.351,26.3969
134,H100,CUDA Explicit Memory,70239,1,1,1024,2,double,2.44364,29433.5,470.935,29.4335
135,H100,CUDA Explicit Memory,75281,1,1,1024,2,double,2.53687,30387.0,486.191,30.387
136,H100,CUDA Explicit Memory,80684,1,1,1024,2,double,2.47221,33419.7,534.715,33.4197
137,H100,CUDA Explicit Memory,86475,1,1,1024,2,double,2.47365,35797.5,572.76,35.7975
138,H100,CUDA Explicit Memory,92681,1,1,1024,2,double,2.58484,36716.2,587.458,36.7162
139,H100,CUDA Explicit Memory,99334,1,1,1024,2,double,2.5106,40515.4,648.247,40.5154
140,H100,CUDA Explicit Memory,106463,1,1,1024,2,double,2.52739,43134.7,690.155,43.1347
141,H100,CUDA Explicit Memory,114104,1,1,1024,2,double,2.54975,45825.1,733.202,45.8251
142,H100,CUDA Explicit Memory,122294,1,1,1024,2,double,2.72048,46032.0,736.512,46.032
143,H100,CUDA Explicit Memory,131072,1,1,1024,2,double,2.74685,48862.4,781.799,48.8624
144,H100,CUDA Explicit Memory,140479,1,1,1024,2,double,2.58495,55649.3,890.388,55.6493
145,H100,CUDA Explicit Memory,150562,1,1,1024,2,double,2.78041,55450.7,887.21,55.4507
146,H100,CUDA Explicit Memory,161368,1,1,1024,2,double,2.6403,62584.1,1001.35,62.5841
147,H100,CUDA Explicit Memory,172950,1,1,1024,2,double,2.65796,66630.3,1066.09,66.6303
148,H100,CUDA Explicit Memory,185363,1,1,1024,2,double,2.66582,71202.0,1139.23,71.202
149,H100,CUDA Explicit Memory,198668,1,1,1024,2,double,2.71473,74937.9,1199.01,74.9379
150,H100,CUDA Explicit Memory,212927,1,1,1024,2,double,2.75156,79241.3,1267.86,79.2413
151,H100,CUDA Explicit Memory,228209,1,1,1024,2,double,2.79476,83615.8,1337.85,83.6158
152,H100,CUDA Explicit Memory,244589,1,1,1024,2,double,3.01467,83080.1,1329.28,83.0801
153,H100,CUDA Explicit Memory,262144,1,1,1024,2,double,2.88023,93199.3,1491.19,93.1993
154,H100,CUDA Explicit Memory,280958,1,1,1024,2,double,3.33981,86142.9,1378.29,86.1429
155,H100,CUDA Explicit Memory,301124,1,1,1024,2,double,3.39059,90943.2,1455.09,90.9432
156,H100,CUDA Explicit Memory,322737,1,1,1024,2,double,3.28816,100507.0,1608.11,100.507
157,H100,CUDA Explicit Memory,345901,1,1,1024,2,double,3.33963,106060.0,1696.97,106.06
158,H100,CUDA Explicit Memory,370727,1,1,1024,2,double,3.57492,106191.0,1699.06,106.191
159,H100,CUDA Explicit Memory,397336,1,1,1024,2,double,3.48758,116663.0,1866.61,116.663
160,H100,CUDA Explicit Memory,425854,1,1,1024,2,double,3.56323,122382.0,1958.11,122.382
161,H100,CUDA Explicit Memory,456419,1,1,1024,2,double,3.68481,126838.0,2029.4,126.838
162,H100,CUDA Explicit Memory,489178,1,1,1024,2,double,3.73283,134193.0,2147.08,134.193
163,H100,CUDA Explicit Memory,524288,1,1,512,2,double,1.95537,137281.0,2196.5,137.281
164,H100,CUDA Explicit Memory,561917,1,1,512,2,double,2.03032,141703.0,2267.24,141.703
165,H100,CUDA Explicit Memory,602248,1,1,512,2,double,2.03984,151164.0,2418.63,151.164
166,H100,CUDA Explicit Memory,645474,1,1,512,2,double,2.09339,157870.0,2525.92,157.87
167,H100,CUDA Explicit Memory,691802,1,1,512,2,double,2.23711,158331.0,2533.29,158.331
168,H100,CUDA Explicit Memory,741455,1,1,512,2,double,2.20161,172431.0,2758.89,172.431
169,H100,CUDA Explicit Memory,794672,1,1,512,2,double,2.27699,178689.0,2859.02,178.689
170,H100,CUDA Explicit Memory,851708,1,1,512,2,double,2.32952,187195.0,2995.12,187.195
171,H100,CUDA Explicit Memory,912838,1,1,512,2,double,2.42344,192855.0,3085.68,192.855
172,H100,CUDA Explicit Memory,978356,1,1,512,2,double,2.50797,199731.0,3195.69,199.731
173,H100,CUDA Explicit Memory,1048576,1,1,128,2,double,0.65578,204669.0,3274.7,204.669
174,H100,CUDA Explicit Memory,1123835,1,1,128,2,double,0.68241,210798.0,3372.77,210.798
175,H100,CUDA Explicit Memory,1204497,1,1,128,2,double,0.73351,210189.0,3363.02,210.189
176,H100,CUDA Explicit Memory,1290948,1,1,128,2,double,0.73614,224470.0,3591.52,224.47
177,H100,CUDA Explicit Memory,1383604,1,1,128,2,double,0.76122,232655.0,3722.47,232.655
178,H100,CUDA Explicit Memory,1482910,1,1,128,2,double,0.79304,239348.0,3829.57,239.348
179,H100,CUDA Explicit Memory,1589344,1,1,128,2,double,0.84243,241487.0,3863.79,241.487
180,H100,CUDA Explicit Memory,1703416,1,1,128,2,double,0.877039,248606.0,3977.7,248.606
181,H100,CUDA Explicit Memory,1825676,1,1,128,2,double,0.92092,253753.0,4060.05,253.753
182,H100,CUDA Explicit Memory,1956712,1,1,128,2,double,0.97036,258110.0,4129.75,258.11
183,H100,CUDA Explicit Memory,2097152,1,1,32,2,double,0.27245,246316.0,3941.06,246.316
184,H100,CUDA Explicit Memory,2247671,1,1,32,2,double,0.284289,253001.0,4048.02,253.001
185,H100,CUDA Explicit Memory,2408995,1,1,32,2,double,0.32393,237977.0,3807.63,237.977
186,H100,CUDA Explicit Memory,2581896,1,1,32,2,double,0.35089,235460.0,3767.37,235.46
187,H100,CUDA Explicit Memory,2767208,1,1,32,2,double,0.4041,219131.0,3506.09,219.131
188,H100,CUDA Explicit Memory,2965820,1,1,32,2,double,0.45427,208920.0,3342.73,208.92
189,H100,CUDA Explicit Memory,3178688,1,1,32,2,double,0.48862,208174.0,3330.79,208.174
190,H100,CUDA Explicit Memory,3406833,1,1,32,2,double,0.53255,204711.0,3275.37,204.711
191,H100,CUDA Explicit Memory,3651353,1,1,32,2,double,0.62411,187216.0,2995.45,187.216
192,H100,CUDA Explicit Memory,3913424,1,1,32,2,double,0.77812,160939.0,2575.02,160.939
193,H100,CUDA Explicit Memory,4194304,1,1,8,2,double,0.2276,147427.0,2358.84,147.427
194,H100,CUDA Explicit Memory,4495343,1,1,8,2,double,0.27056,132920.0,2126.71,132.92
195,H100,CUDA Explicit Memory,4817990,1,1,8,2,double,0.30886,124794.0,1996.71,124.794
196,H100,CUDA Explicit Memory,5163793,1,1,8,2,double,0.33682,122648.0,1962.37,122.648
197,H100,CUDA Explicit Memory,5534417,1,1,8,2,double,0.36089,122684.0,1962.94,122.684
198,H100,CUDA Explicit Memory,5931641,1,1,8,2,double,0.385679,123038.0,1968.61,123.038
199,H100,CUDA Explicit Memory,6357376,1,1,8,2,double,0.41386,122889.0,1966.23,122.889
200,H100,CUDA Explicit Memory,6813666,1,1,8,2,double,0.43931,124079.0,1985.27,124.079
201,H100,CUDA Explicit Memory,7302707,1,1,8,2,double,0.46948,124439.0,1991.03,124.439
202,H100,CUDA Explicit Memory,7826848,1,1,8,2,double,0.5,125230.0,2003.67,125.23
203,H100,CUDA Explicit Memory,8388608,1,1,2,2,double,0.13336,125804.0,2012.86,125.804
204,H100,CUDA Explicit Memory,8990687,1,1,2,2,double,0.14231,126354.0,2021.66,126.354
205,H100,CUDA Explicit Memory,9635980,1,1,2,2,double,0.1523,126539.0,2024.63,126.539
206,H100,CUDA Explicit Memory,10327587,1,1,2,2,double,0.16314,126610.0,2025.76,126.61
207,H100,CUDA Explicit Memory,11068834,1,1,2,2,double,0.17635,125533.0,2008.52,125.533
208,H100,CUDA Explicit Memory,11863283,1,1,2,2,double,0.1874,126609.0,2025.75,126.609
209,H100,CUDA Explicit Memory,12714752,1,1,2,2,double,0.201729,126058.0,2016.92,126.058
210,H100,CUDA Explicit Memory,13627333,1,1,2,2,double,0.216099,126121.0,2017.94,126.121
211,H100,CUDA Explicit Memory,14605414,1,1,2,2,double,0.229709,127164.0,2034.63,127.164
212,H100,CUDA Explicit Memory,15653696,1,1,2,2,double,0.24516,127702.0,2043.23,127.702
213,H100,CUDA Explicit Memory,16777216,1,1,2,2,double,0.26205,128046.0,2048.73,128.046
214,H100,CUDA Explicit Memory,17981374,1,1,2,2,double,0.2791,128853.0,2061.64,128.853
215,H100,CUDA Explicit Memory,19271960,1,1,2,2,double,0.298679,129048.0,2064.77,129.048
216,H100,CUDA Explicit Memory,20655175,1,1,2,2,double,0.31802,129899.0,2078.38,129.899
217,H100,CUDA Explicit Memory,22137669,1,1,2,2,double,0.33891,130640.0,2090.25,130.64
218,H100,CUDA Explicit Memory,23726566,1,1,2,2,double,0.36179,131162.0,2098.59,131.162
219,H100,CUDA Explicit Memory,25429504,1,1,2,2,double,0.38597,131769.0,2108.31,131.769
220,H100,CUDA Explicit Memory,27254667,1,1,2,2,double,0.41445,131522.0,2104.35,131.522
221,H100,CUDA Explicit Memory,29210829,1,1,2,2,double,0.44268,131973.0,2111.56,131.973
222,H100,CUDA Explicit Memory,31307392,1,1,2,2,double,0.47253,132510.0,2120.15,132.51
223,H100,CUDA Explicit Memory,33554432,1,1,2,2,double,0.50526,132820.0,2125.13,132.82
224,H100,CUDA Explicit Memory,35962749,1,1,2,2,double,0.54174,132768.0,2124.28,132.768
225,H100,CUDA Explicit Memory,38543920,1,1,2,2,double,0.58013,132880.0,2126.08,132.88
226,H100,CUDA Explicit Memory,41310351,1,1,2,2,double,0.61979,133304.0,2132.87,133.304
227,H100,CUDA Explicit Memory,44275338,1,1,2,2,double,0.66628,132903.0,2126.45,132.903
228,H100,CUDA Explicit Memory,47453132,1,1,2,2,double,0.71093,133496.0,2135.93,133.496
229,H100,CUDA Explicit Memory,50859008,1,1,2,2,double,0.75748,134285.0,2148.56,134.285
230,H100,CUDA Explicit Memory,54509335,1,1,2,2,double,0.81055,134500.0,2151.99,134.5
231,H100,CUDA Explicit Memory,58421659,1,1,2,2,double,0.868909,134471.0,2151.54,134.471
232,H100,CUDA Explicit Memory,62614784,1,1,2,2,double,0.932549,134287.0,2148.6,134.287
233,H100,CUDA Explicit Memory,67108864,1,1,2,2,double,0.998819,134376.0,2150.02,134.376
234,H100,CUDA Explicit Memory,71925499,1,1,2,2,double,1.06666,134861.0,2157.78,134.861
235,H100,CUDA Explicit Memory,77087841,1,1,2,2,double,1.14497,134655.0,2154.48,134.655
236,H100,CUDA Explicit Memory,82620702,1,1,2,2,double,1.22737,134630.0,2154.09,134.63
237,H100,CUDA Explicit Memory,88550676,1,1,2,2,double,1.31434,134745.0,2155.93,134.745
238,H100,CUDA Explicit Memory,94906265,1,1,2,2,double,1.40373,135220.0,2163.52,135.22
239,H100,CUDA Explicit Memory,101718016,1,1,2,2,double,1.50609,135076.0,2161.21,135.076
240,H100,CUDA Explicit Memory,109018671,1,1,2,2,double,1.60951,135468.0,2167.49,135.468
241,H100,CUDA Explicit Memory,116843318,1,1,2,2,double,1.72442,135516.0,2168.26,135.516
242,H100,CUDA Explicit Memory,125229568,1,1,2,2,double,1.85268,135188.0,2163.0,135.188
243,H100,CUDA Explicit Memory,134217728,1,1,2,2,double,1.97807,135706.0,2171.29,135.706
244,H100,CUDA Explicit Memory,143850999,1,1,2,2,double,2.12075,135661.0,2170.57,135.661
245,H100,CUDA Explicit Memory,154175683,1,1,2,2,double,2.27297,135660.0,2170.56,135.66
246,H100,CUDA Explicit Memory,165241405,1,1,2,2,double,2.43958,135467.0,2167.47,135.467
247,H100,CUDA Explicit Memory,177101353,1,1,2,2,double,2.61709,135342.0,2165.48,135.342
248,H100,CUDA Explicit Memory,189812531,1,1,2,2,double,2.79156,135990.0,2175.85,135.99
249,H100,CUDA Explicit Memory,203436033,1,1,2,2,double,2.99543,135831.0,2173.3,135.831
250,H100,CUDA Explicit Memory,218037342,1,1,2,2,double,3.205,136061.0,2176.97,136.061
251,H100,CUDA Explicit Memory,233686637,1,1,2,2,double,3.43577,136032.0,2176.51,136.032
252,H100,CUDA Explicit Memory,250459136,1,1,2,2,double,3.68656,135877.0,2174.03,135.877
253,H100,CUDA Explicit Memory,268435456,1,1,2,2,double,3.94074,136236.0,2179.78,136.236
254,H100,CUDA Explicit Memory,287701998,1,1,2,2,double,4.22194,136289.0,2180.62,136.289
255,H100,CUDA Explicit Memory,308351366,1,1,2,2,double,4.52868,136177.0,2178.83,136.177
256,H100,CUDA Explicit Memory,330482811,1,1,2,2,double,4.85014,136278.0,2180.44,136.278
257,H100,CUDA Explicit Memory,354202707,1,1,2,2,double,5.2199,135713.0,2171.4,135.713
258,H100,CUDA Explicit Memory,379625062,1,1,2,2,double,5.56775,136366.0,2181.85,136.366
259,H100,CUDA Explicit Memory,406872067,1,1,2,2,double,5.96202,136488.0,2183.81,136.488
260,H100,CUDA Explicit Memory,436074684,1,1,2,2,double,6.3913,136459.0,2183.34,136.459
261,H100,CUDA Explicit Memory,467373274,1,1,2,2,double,6.8602,136256.0,2180.1,136.256
262,H100,CUDA Explicit Memory,500918273,1,1,2,2,double,7.35035,136298.0,2180.77,136.298
263,H100,CUDA Explicit Memory,536870912,1,1,2,2,double,7.88695,136142.0,2178.27,136.142
264,H100,CUDA Explicit Memory,575403996,1,1,2,2,double,8.45496,136110.0,2177.77,136.11
265,H100,CUDA Explicit Memory,616702733,1,1,2,2,double,9.03229,136555.0,2184.88,136.555
266,H100,CUDA Explicit Memory,660965623,1,1,2,2,double,9.67842,136585.0,2185.37,136.585
267,H100,CUDA Explicit Memory,708405415,1,1,2,2,double,10.4033,136188.0,2179.01,136.188
268,H100,CUDA Explicit Memory,759250124,1,1,2,2,double,11.1188,136570.0,2185.12,136.57
269,H100,CUDA Explicit Memory,813744135,1,1,2,2,double,11.9358,136353.0,2181.65,136.353
