,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,stride_read,stride_write,time,mlups,bandwidth,compute
825,A100-SXM4-80GB,CUDA Explicit Memory,32768,1,1,1024,2,double,1,8,4.08427,8215.53,131.449,8.21553
826,A100-SXM4-80GB,CUDA Explicit Memory,35119,1,1,1024,2,double,1,8,4.23149,8498.63,135.978,8.49863
827,A100-SXM4-80GB,CUDA Explicit Memory,37640,1,1,1024,2,double,1,8,4.18564,9208.47,147.336,9.20847
828,A100-SXM4-80GB,CUDA Explicit Memory,40342,1,1,1024,2,double,1,8,4.14403,9968.62,159.498,9.96862
829,A100-SXM4-80GB,CUDA Explicit Memory,43237,1,1,1024,2,double,1,8,4.38376,10099.7,161.595,10.0997
830,A100-SXM4-80GB,CUDA Explicit Memory,46340,1,1,1024,2,double,1,8,4.18061,11350.5,181.609,11.3505
831,A100-SXM4-80GB,CUDA Explicit Memory,49667,1,1,1024,2,double,1,8,4.27778,11889.1,190.226,11.8891
832,A100-SXM4-80GB,CUDA Explicit Memory,53231,1,1,1024,2,double,1,8,4.38885,12419.8,198.717,12.4198
833,A100-SXM4-80GB,CUDA Explicit Memory,57052,1,1,1024,2,double,1,8,4.77656,12230.8,195.693,12.2308
834,A100-SXM4-80GB,CUDA Explicit Memory,61147,1,1,1024,2,double,1,8,4.89099,12802.0,204.832,12.802
835,A100-SXM4-80GB,CUDA Explicit Memory,65536,1,1,1024,2,double,1,8,4.97966,13476.6,215.626,13.4766
836,A100-SXM4-80GB,CUDA Explicit Memory,70239,1,1,1024,2,double,1,8,5.06395,14203.3,227.252,14.2033
837,A100-SXM4-80GB,CUDA Explicit Memory,75281,1,1,1024,2,double,1,8,4.98307,15469.9,247.519,15.4699
838,A100-SXM4-80GB,CUDA Explicit Memory,80684,1,1,1024,2,double,1,8,5.31495,15544.9,248.719,15.5449
839,A100-SXM4-80GB,CUDA Explicit Memory,86475,1,1,1024,2,double,1,8,5.53852,15988.1,255.809,15.9881
840,A100-SXM4-80GB,CUDA Explicit Memory,92681,1,1,1024,2,double,1,8,5.62042,16885.8,270.173,16.8858
841,A100-SXM4-80GB,CUDA Explicit Memory,99334,1,1,1024,2,double,1,8,5.91202,17205.3,275.285,17.2053
842,A100-SXM4-80GB,CUDA Explicit Memory,106463,1,1,1024,2,double,1,8,5.50466,19804.7,316.875,19.8047
843,A100-SXM4-80GB,CUDA Explicit Memory,114104,1,1,1024,2,double,1,8,6.21667,18795.0,300.72,18.795
844,A100-SXM4-80GB,CUDA Explicit Memory,122294,1,1,1024,2,double,1,8,6.43001,19475.7,311.612,19.4757
845,A100-SXM4-80GB,CUDA Explicit Memory,131072,1,1,1024,2,double,1,8,6.793,19758.2,316.132,19.7582
846,A100-SXM4-80GB,CUDA Explicit Memory,140479,1,1,1024,2,double,1,8,6.70746,21446.3,343.141,21.4463
847,A100-SXM4-80GB,CUDA Explicit Memory,150562,1,1,1024,2,double,1,8,7.15769,21539.8,344.637,21.5398
848,A100-SXM4-80GB,CUDA Explicit Memory,161368,1,1,1024,2,double,1,8,7.46318,22140.8,354.253,22.1408
849,A100-SXM4-80GB,CUDA Explicit Memory,172950,1,1,1024,2,double,1,8,7.6521,23144.1,370.305,23.1441
850,A100-SXM4-80GB,CUDA Explicit Memory,185363,1,1,1024,2,double,1,8,7.91683,23975.7,383.611,23.9757
851,A100-SXM4-80GB,CUDA Explicit Memory,198668,1,1,1024,2,double,1,8,8.438,24109.5,385.752,24.1095
852,A100-SXM4-80GB,CUDA Explicit Memory,212927,1,1,1024,2,double,1,8,8.66131,25173.7,402.779,25.1737
853,A100-SXM4-80GB,CUDA Explicit Memory,228209,1,1,1024,2,double,1,8,9.24719,25271.0,404.336,25.271
854,A100-SXM4-80GB,CUDA Explicit Memory,244589,1,1,1024,2,double,1,8,9.65244,25947.8,415.164,25.9478
855,A100-SXM4-80GB,CUDA Explicit Memory,262144,1,1,1024,2,double,1,8,12.0708,22238.4,355.814,22.2384
856,A100-SXM4-80GB,CUDA Explicit Memory,280958,1,1,1024,2,double,1,8,15.3067,18795.7,300.731,18.7957
857,A100-SXM4-80GB,CUDA Explicit Memory,301124,1,1,1024,2,double,1,8,18.6926,16495.9,263.934,16.4959
858,A100-SXM4-80GB,CUDA Explicit Memory,322737,1,1,1024,2,double,1,8,19.3948,17039.7,272.636,17.0397
859,A100-SXM4-80GB,CUDA Explicit Memory,345901,1,1,1024,2,double,1,8,18.0851,19585.3,313.365,19.5853
860,A100-SXM4-80GB,CUDA Explicit Memory,370727,1,1,1024,2,double,1,8,16.7722,22634.2,362.147,22.6342
861,A100-SXM4-80GB,CUDA Explicit Memory,397336,1,1,1024,2,double,1,8,17.3614,23435.4,374.966,23.4354
862,A100-SXM4-80GB,CUDA Explicit Memory,425854,1,1,1024,2,double,1,8,19.0319,22912.8,366.605,22.9128
863,A100-SXM4-80GB,CUDA Explicit Memory,456419,1,1,1024,2,double,1,8,20.9426,22316.8,357.069,22.3168
864,A100-SXM4-80GB,CUDA Explicit Memory,489178,1,1,1024,2,double,1,8,23.0862,21697.7,347.163,21.6977
865,A100-SXM4-80GB,CUDA Explicit Memory,524288,1,1,512,2,double,1,8,12.502,21471.4,343.542,21.4714
866,A100-SXM4-80GB,CUDA Explicit Memory,561917,1,1,512,2,double,1,8,13.4079,21457.6,343.322,21.4576
867,A100-SXM4-80GB,CUDA Explicit Memory,602248,1,1,512,2,double,1,8,14.1989,21716.6,347.465,21.7166
868,A100-SXM4-80GB,CUDA Explicit Memory,645474,1,1,512,2,double,1,8,15.4093,21447.0,343.152,21.447
869,A100-SXM4-80GB,CUDA Explicit Memory,691802,1,1,512,2,double,1,8,16.3118,21714.5,347.432,21.7145
870,A100-SXM4-80GB,CUDA Explicit Memory,741455,1,1,512,2,double,1,8,17.4857,21710.6,347.37,21.7106
871,A100-SXM4-80GB,CUDA Explicit Memory,794672,1,1,512,2,double,1,8,18.7614,21686.7,346.986,21.6867
872,A100-SXM4-80GB,CUDA Explicit Memory,851708,1,1,512,2,double,1,8,20.0689,21728.8,347.662,21.7288
873,A100-SXM4-80GB,CUDA Explicit Memory,912838,1,1,512,2,double,1,8,21.5415,21696.4,347.143,21.6964
874,A100-SXM4-80GB,CUDA Explicit Memory,978356,1,1,512,2,double,1,8,23.1781,21611.7,345.787,21.6117
875,A100-SXM4-80GB,CUDA Explicit Memory,1048576,1,1,128,2,double,1,8,6.19928,21650.5,346.409,21.6505
876,A100-SXM4-80GB,CUDA Explicit Memory,1123835,1,1,128,2,double,1,8,6.81898,21095.6,337.53,21.0956
877,A100-SXM4-80GB,CUDA Explicit Memory,1204497,1,1,128,2,double,1,8,7.29745,21127.3,338.037,21.1273
878,A100-SXM4-80GB,CUDA Explicit Memory,1290948,1,1,128,2,double,1,8,7.92832,20841.9,333.47,20.8419
879,A100-SXM4-80GB,CUDA Explicit Memory,1383604,1,1,128,2,double,1,8,8.55831,20693.5,331.096,20.6935
880,A100-SXM4-80GB,CUDA Explicit Memory,1482910,1,1,128,2,double,1,8,9.36941,20258.8,324.14,20.2588
881,A100-SXM4-80GB,CUDA Explicit Memory,1589344,1,1,128,2,double,1,8,10.1725,19998.6,319.978,19.9986
882,A100-SXM4-80GB,CUDA Explicit Memory,1703416,1,1,128,2,double,1,8,11.0149,19794.8,316.717,19.7948
883,A100-SXM4-80GB,CUDA Explicit Memory,1825676,1,1,128,2,double,1,8,11.7926,19816.4,317.063,19.8164
884,A100-SXM4-80GB,CUDA Explicit Memory,1956712,1,1,128,2,double,1,8,12.8198,19536.9,312.59,19.5369
885,A100-SXM4-80GB,CUDA Explicit Memory,2097152,1,1,32,2,double,1,8,3.4583,19405.2,310.483,19.4052
886,A100-SXM4-80GB,CUDA Explicit Memory,2247671,1,1,32,2,double,1,8,3.91872,18354.4,293.67,18.3544
887,A100-SXM4-80GB,CUDA Explicit Memory,2408995,1,1,32,2,double,1,8,3.9861,19339.2,309.427,19.3392
888,A100-SXM4-80GB,CUDA Explicit Memory,2581896,1,1,32,2,double,1,8,4.30906,19173.7,306.78,19.1737
889,A100-SXM4-80GB,CUDA Explicit Memory,2767208,1,1,32,2,double,1,8,4.67823,18928.3,302.852,18.9283
890,A100-SXM4-80GB,CUDA Explicit Memory,2965820,1,1,32,2,double,1,8,4.98457,19040.0,304.64,19.04
891,A100-SXM4-80GB,CUDA Explicit Memory,3178688,1,1,32,2,double,1,8,5.43716,18707.9,299.327,18.7079
892,A100-SXM4-80GB,CUDA Explicit Memory,3406833,1,1,32,2,double,1,8,5.8062,18776.3,300.42,18.7763
893,A100-SXM4-80GB,CUDA Explicit Memory,3651353,1,1,32,2,double,1,8,6.21083,18812.8,301.005,18.8128
894,A100-SXM4-80GB,CUDA Explicit Memory,3913424,1,1,32,2,double,1,8,6.69369,18708.6,299.337,18.7086
895,A100-SXM4-80GB,CUDA Explicit Memory,4194304,1,1,8,2,double,1,8,1.79611,18681.7,298.907,18.6817
896,A100-SXM4-80GB,CUDA Explicit Memory,4495343,1,1,8,2,double,1,8,1.92228,18708.3,299.333,18.7083
897,A100-SXM4-80GB,CUDA Explicit Memory,4817990,1,1,8,2,double,1,8,2.05879,18721.7,299.547,18.7217
898,A100-SXM4-80GB,CUDA Explicit Memory,5163793,1,1,8,2,double,1,8,2.23792,18459.2,295.348,18.4592
899,A100-SXM4-80GB,CUDA Explicit Memory,5534417,1,1,8,2,double,1,8,2.33651,18949.3,303.189,18.9493
900,A100-SXM4-80GB,CUDA Explicit Memory,5931641,1,1,8,2,double,1,8,2.58064,18388.1,294.21,18.3881
901,A100-SXM4-80GB,CUDA Explicit Memory,6357376,1,1,8,2,double,1,8,2.74475,18529.6,296.473,18.5296
902,A100-SXM4-80GB,CUDA Explicit Memory,6813666,1,1,8,2,double,1,8,2.80918,19404.0,310.464,19.404
903,A100-SXM4-80GB,CUDA Explicit Memory,7302707,1,1,8,2,double,1,8,3.0369,19237.3,307.796,19.2373
904,A100-SXM4-80GB,CUDA Explicit Memory,7826848,1,1,8,2,double,1,8,3.21977,19447.0,311.152,19.447
905,A100-SXM4-80GB,CUDA Explicit Memory,8388608,1,1,2,2,double,1,8,0.873387,19209.4,307.35,19.2094
906,A100-SXM4-80GB,CUDA Explicit Memory,8990687,1,1,2,2,double,1,8,0.947064,18986.4,303.783,18.9864
907,A100-SXM4-80GB,CUDA Explicit Memory,9635980,1,1,2,2,double,1,8,1.00094,19253.8,308.061,19.2538
908,A100-SXM4-80GB,CUDA Explicit Memory,10327587,1,1,2,2,double,1,8,1.07164,19274.3,308.389,19.2743
909,A100-SXM4-80GB,CUDA Explicit Memory,11068834,1,1,2,2,double,1,8,1.14702,19300.1,308.801,19.3001
910,A100-SXM4-80GB,CUDA Explicit Memory,11863283,1,1,2,2,double,1,8,1.24772,19016.0,304.256,19.016
911,A100-SXM4-80GB,CUDA Explicit Memory,12714752,1,1,2,2,double,1,8,1.34052,18969.9,303.518,18.9699
912,A100-SXM4-80GB,CUDA Explicit Memory,13627333,1,1,2,2,double,1,8,1.51541,17985.0,287.76,17.985
913,A100-SXM4-80GB,CUDA Explicit Memory,14605414,1,1,2,2,double,1,8,1.53039,19087.2,305.395,19.0872
914,A100-SXM4-80GB,CUDA Explicit Memory,15653696,1,1,2,2,double,1,8,1.64106,19077.5,305.24,19.0775
915,A100-SXM4-80GB,CUDA Explicit Memory,16777216,1,1,2,2,double,1,8,1.74439,19235.6,307.77,19.2356
916,A100-SXM4-80GB,CUDA Explicit Memory,17981374,1,1,2,2,double,1,8,1.8832,19096.6,305.546,19.0966
917,A100-SXM4-80GB,CUDA Explicit Memory,19271960,1,1,2,2,double,1,8,1.99795,19291.8,308.668,19.2918
918,A100-SXM4-80GB,CUDA Explicit Memory,20655175,1,1,2,2,double,1,8,2.15051,19209.6,307.353,19.2096
919,A100-SXM4-80GB,CUDA Explicit Memory,22137669,1,1,2,2,double,1,8,2.32869,19013.0,304.208,19.013
920,A100-SXM4-80GB,CUDA Explicit Memory,23726566,1,1,2,2,double,1,8,2.63084,18037.2,288.596,18.0372
921,A100-SXM4-80GB,CUDA Explicit Memory,25429504,1,1,2,2,double,1,8,2.80671,18120.5,289.928,18.1205
922,A100-SXM4-80GB,CUDA Explicit Memory,27254667,1,1,2,2,double,1,8,2.87315,18972.0,303.552,18.972
923,A100-SXM4-80GB,CUDA Explicit Memory,29210829,1,1,2,2,double,1,8,3.0781,18979.8,303.676,18.9798
924,A100-SXM4-80GB,CUDA Explicit Memory,31307392,1,1,2,2,double,1,8,3.26657,19168.3,306.694,19.1683
925,A100-SXM4-80GB,CUDA Explicit Memory,33554432,1,1,2,2,double,1,8,3.67321,18269.8,292.317,18.2698
926,A100-SXM4-80GB,CUDA Explicit Memory,35962749,1,1,2,2,double,1,8,3.77305,19063.0,305.008,19.063
927,A100-SXM4-80GB,CUDA Explicit Memory,38543920,1,1,2,2,double,1,8,4.04228,19070.4,305.126,19.0704
928,A100-SXM4-80GB,CUDA Explicit Memory,41310351,1,1,2,2,double,1,8,4.33181,19073.0,305.168,19.073
929,A100-SXM4-80GB,CUDA Explicit Memory,44275338,1,1,2,2,double,1,8,4.63057,19123.1,305.969,19.1231
930,A100-SXM4-80GB,CUDA Explicit Memory,47453132,1,1,2,2,double,1,8,4.9945,19002.2,304.035,19.0022
931,A100-SXM4-80GB,CUDA Explicit Memory,50859008,1,1,2,2,double,1,8,5.33931,19050.8,304.812,19.0508
932,A100-SXM4-80GB,CUDA Explicit Memory,54509335,1,1,2,2,double,1,8,5.70058,19124.1,305.986,19.1241
933,A100-SXM4-80GB,CUDA Explicit Memory,58421659,1,1,2,2,double,1,8,6.10329,19144.3,306.309,19.1443
934,A100-SXM4-80GB,CUDA Explicit Memory,62614784,1,1,2,2,double,1,8,6.54532,19132.7,306.123,19.1327
935,A100-SXM4-80GB,CUDA Explicit Memory,67108864,1,1,2,2,double,1,8,7.03669,19074.0,305.184,19.074
936,A100-SXM4-80GB,CUDA Explicit Memory,2,1,1,1024,2,double,1,16,2.63669,0.776731,0.0124277,0.000776731
937,A100-SXM4-80GB,CUDA Explicit Memory,3,1,1,1024,2,double,1,16,2.97052,1.03416,0.0165466,0.00103416
938,A100-SXM4-80GB,CUDA Explicit Memory,4,1,1,1024,2,double,1,16,2.91901,1.40322,0.0224515,0.00140322
939,A100-SXM4-80GB,CUDA Explicit Memory,5,1,1,1024,2,double,1,16,2.73901,1.86929,0.0299086,0.00186929
940,A100-SXM4-80GB,CUDA Explicit Memory,6,1,1,1024,2,double,1,16,2.91171,2.1101,0.0337616,0.0021101
941,A100-SXM4-80GB,CUDA Explicit Memory,7,1,1,1024,2,double,1,16,2.97279,2.41121,0.0385793,0.00241121
942,A100-SXM4-80GB,CUDA Explicit Memory,8,1,1,1024,2,double,1,16,3.15509,2.59644,0.041543,0.00259644
943,A100-SXM4-80GB,CUDA Explicit Memory,9,1,1,1024,2,double,1,16,3.06586,3.00601,0.0480961,0.00300601
944,A100-SXM4-80GB,CUDA Explicit Memory,10,1,1,1024,2,double,1,16,3.07717,3.32773,0.0532437,0.00332773
945,A100-SXM4-80GB,CUDA Explicit Memory,11,1,1,1024,2,double,1,16,3.03176,3.71533,0.0594453,0.00371533
946,A100-SXM4-80GB,CUDA Explicit Memory,12,1,1,1024,2,double,1,16,2.61523,4.69863,0.0751781,0.00469863
947,A100-SXM4-80GB,CUDA Explicit Memory,13,1,1,1024,2,double,1,16,2.61953,5.08183,0.0813093,0.00508183
948,A100-SXM4-80GB,CUDA Explicit Memory,14,1,1,1024,2,double,1,16,2.83684,5.0535,0.0808561,0.0050535
949,A100-SXM4-80GB,CUDA Explicit Memory,16,1,1,1024,2,double,1,16,2.8675,5.7137,0.0914192,0.0057137
950,A100-SXM4-80GB,CUDA Explicit Memory,17,1,1,1024,2,double,1,16,3.09623,5.62232,0.0899571,0.00562232
951,A100-SXM4-80GB,CUDA Explicit Memory,18,1,1,1024,2,double,1,16,2.96271,6.22132,0.0995412,0.00622132
952,A100-SXM4-80GB,CUDA Explicit Memory,19,1,1,1024,2,double,1,16,2.94252,6.61201,0.105792,0.00661201
953,A100-SXM4-80GB,CUDA Explicit Memory,21,1,1,1024,2,double,1,16,3.09916,6.93866,0.111019,0.00693866
954,A100-SXM4-80GB,CUDA Explicit Memory,22,1,1,1024,2,double,1,16,3.07918,7.31624,0.11706,0.00731624
955,A100-SXM4-80GB,CUDA Explicit Memory,24,1,1,1024,2,double,1,16,2.93703,8.36763,0.133882,0.00836763
956,A100-SXM4-80GB,CUDA Explicit Memory,25,1,1,1024,2,double,1,16,2.99174,8.55688,0.13691,0.00855688
957,A100-SXM4-80GB,CUDA Explicit Memory,27,1,1,1024,2,double,1,16,3.1628,8.74164,0.139866,0.00874164
958,A100-SXM4-80GB,CUDA Explicit Memory,29,1,1,1024,2,double,1,16,3.06877,9.67685,0.15483,0.00967685
959,A100-SXM4-80GB,CUDA Explicit Memory,32,1,1,1024,2,double,1,16,2.90229,11.2904,0.180646,0.0112904
960,A100-SXM4-80GB,CUDA Explicit Memory,34,1,1,1024,2,double,1,16,3.21695,10.8227,0.173163,0.0108227
961,A100-SXM4-80GB,CUDA Explicit Memory,36,1,1,1024,2,double,1,16,2.97315,12.399,0.198384,0.012399
962,A100-SXM4-80GB,CUDA Explicit Memory,39,1,1,1024,2,double,1,16,2.98235,13.3908,0.214252,0.0133908
963,A100-SXM4-80GB,CUDA Explicit Memory,42,1,1,1024,2,double,1,16,3.2701,13.1519,0.21043,0.0131519
964,A100-SXM4-80GB,CUDA Explicit Memory,45,1,1,1024,2,double,1,16,3.21385,14.338,0.229407,0.014338
965,A100-SXM4-80GB,CUDA Explicit Memory,48,1,1,1024,2,double,1,16,3.19858,15.3668,0.245869,0.0153668
966,A100-SXM4-80GB,CUDA Explicit Memory,51,1,1,1024,2,double,1,16,2.96642,17.605,0.281681,0.017605
967,A100-SXM4-80GB,CUDA Explicit Memory,55,1,1,1024,2,double,1,16,3.1065,18.1297,0.290075,0.0181297
968,A100-SXM4-80GB,CUDA Explicit Memory,59,1,1,1024,2,double,1,16,3.08019,19.6144,0.31383,0.0196144
969,A100-SXM4-80GB,CUDA Explicit Memory,64,1,1,1024,2,double,1,16,3.05053,21.4835,0.343736,0.0214835
970,A100-SXM4-80GB,CUDA Explicit Memory,68,1,1,1024,2,double,1,16,3.34206,20.835,0.333361,0.020835
971,A100-SXM4-80GB,CUDA Explicit Memory,73,1,1,1024,2,double,1,16,3.36481,22.2158,0.355453,0.0222158
972,A100-SXM4-80GB,CUDA Explicit Memory,78,1,1,1024,2,double,1,16,3.19842,24.9724,0.399558,0.0249724
973,A100-SXM4-80GB,CUDA Explicit Memory,84,1,1,1024,2,double,1,16,3.22979,26.6321,0.426113,0.0266321
974,A100-SXM4-80GB,CUDA Explicit Memory,90,1,1,1024,2,double,1,16,3.34996,27.5108,0.440173,0.0275108
975,A100-SXM4-80GB,CUDA Explicit Memory,97,1,1,1024,2,double,1,16,3.34197,29.7214,0.475542,0.0297214
976,A100-SXM4-80GB,CUDA Explicit Memory,103,1,1,1024,2,double,1,16,3.22031,32.7521,0.524034,0.0327521
977,A100-SXM4-80GB,CUDA Explicit Memory,111,1,1,1024,2,double,1,16,3.36492,33.7791,0.540466,0.0337791
978,A100-SXM4-80GB,CUDA Explicit Memory,119,1,1,1024,2,double,1,16,3.4308,35.5182,0.568292,0.0355182
979,A100-SXM4-80GB,CUDA Explicit Memory,128,1,1,1024,2,double,1,16,3.35292,39.092,0.625471,0.039092
980,A100-SXM4-80GB,CUDA Explicit Memory,137,1,1,1024,2,double,1,16,3.19998,43.8403,0.701445,0.0438403
981,A100-SXM4-80GB,CUDA Explicit Memory,147,1,1,1024,2,double,1,16,3.63753,41.3819,0.66211,0.0413819
982,A100-SXM4-80GB,CUDA Explicit Memory,157,1,1,1024,2,double,1,16,3.39346,47.3759,0.758014,0.0473759
983,A100-SXM4-80GB,CUDA Explicit Memory,168,1,1,1024,2,double,1,16,3.56549,48.2492,0.771987,0.0482492
984,A100-SXM4-80GB,CUDA Explicit Memory,181,1,1,1024,2,double,1,16,3.14914,58.8555,0.941688,0.0588555
985,A100-SXM4-80GB,CUDA Explicit Memory,194,1,1,1024,2,double,1,16,3.34477,59.3931,0.950289,0.0593931
986,A100-SXM4-80GB,CUDA Explicit Memory,207,1,1,1024,2,double,1,16,3.3838,62.6421,1.00227,0.0626421
987,A100-SXM4-80GB,CUDA Explicit Memory,222,1,1,1024,2,double,1,16,3.61337,62.9131,1.00661,0.0629131
988,A100-SXM4-80GB,CUDA Explicit Memory,238,1,1,1024,2,double,1,16,3.60827,67.5427,1.08068,0.0675427
989,A100-SXM4-80GB,CUDA Explicit Memory,256,1,1,1024,2,double,1,16,3.40477,76.9932,1.23189,0.0769932
990,A100-SXM4-80GB,CUDA Explicit Memory,274,1,1,1024,2,double,1,16,3.52803,79.5278,1.27244,0.0795278
991,A100-SXM4-80GB,CUDA Explicit Memory,294,1,1,1024,2,double,1,16,3.62765,82.9891,1.32783,0.0829891
992,A100-SXM4-80GB,CUDA Explicit Memory,315,1,1,1024,2,double,1,16,3.28671,98.1406,1.57025,0.0981406
993,A100-SXM4-80GB,CUDA Explicit Memory,337,1,1,1024,2,double,1,16,3.31838,103.993,1.66389,0.103993
994,A100-SXM4-80GB,CUDA Explicit Memory,362,1,1,1024,2,double,1,16,3.54121,104.678,1.67485,0.104678
995,A100-SXM4-80GB,CUDA Explicit Memory,388,1,1,1024,2,double,1,16,3.4486,115.21,1.84336,0.11521
996,A100-SXM4-80GB,CUDA Explicit Memory,415,1,1,1024,2,double,1,16,3.62546,117.215,1.87545,0.117215
997,A100-SXM4-80GB,CUDA Explicit Memory,445,1,1,1024,2,double,1,16,3.69941,123.176,1.97082,0.123176
998,A100-SXM4-80GB,CUDA Explicit Memory,477,1,1,1024,2,double,1,16,3.61051,135.285,2.16456,0.135285
999,A100-SXM4-80GB,CUDA Explicit Memory,512,1,1,1024,2,double,1,16,3.58388,146.291,2.34065,0.146291
1000,A100-SXM4-80GB,CUDA Explicit Memory,548,1,1,1024,2,double,1,16,3.24881,172.726,2.76361,0.172726
1001,A100-SXM4-80GB,CUDA Explicit Memory,588,1,1,1024,2,double,1,16,3.26116,184.631,2.9541,0.184631
1002,A100-SXM4-80GB,CUDA Explicit Memory,630,1,1,1024,2,double,1,16,3.6184,178.289,2.85262,0.178289
1003,A100-SXM4-80GB,CUDA Explicit Memory,675,1,1,1024,2,double,1,16,3.86174,178.987,2.86378,0.178987
1004,A100-SXM4-80GB,CUDA Explicit Memory,724,1,1,1024,2,double,1,16,3.53649,209.636,3.35418,0.209636
1005,A100-SXM4-80GB,CUDA Explicit Memory,776,1,1,1024,2,double,1,16,3.37658,235.334,3.76534,0.235334
1006,A100-SXM4-80GB,CUDA Explicit Memory,831,1,1,1024,2,double,1,16,3.70435,229.715,3.67544,0.229715
1007,A100-SXM4-80GB,CUDA Explicit Memory,891,1,1,1024,2,double,1,16,3.3842,269.601,4.31362,0.269601
1008,A100-SXM4-80GB,CUDA Explicit Memory,955,1,1,1024,2,double,1,16,3.34882,292.02,4.67231,0.29202
1009,A100-SXM4-80GB,CUDA Explicit Memory,1024,1,1,1024,2,double,1,16,3.64891,287.367,4.59788,0.287367
1010,A100-SXM4-80GB,CUDA Explicit Memory,1097,1,1,1024,2,double,1,16,3.23308,347.449,5.55918,0.347449
1011,A100-SXM4-80GB,CUDA Explicit Memory,1176,1,1,1024,2,double,1,16,3.19788,376.569,6.0251,0.376569
1012,A100-SXM4-80GB,CUDA Explicit Memory,1260,1,1,1024,2,double,1,16,3.60808,357.597,5.72155,0.357597
1013,A100-SXM4-80GB,CUDA Explicit Memory,1351,1,1,1024,2,double,1,16,3.26118,424.21,6.78735,0.42421
1014,A100-SXM4-80GB,CUDA Explicit Memory,1448,1,1,1024,2,double,1,16,3.78337,391.913,6.27062,0.391913
1015,A100-SXM4-80GB,CUDA Explicit Memory,1552,1,1,1024,2,double,1,16,3.57043,445.114,7.12182,0.445114
1016,A100-SXM4-80GB,CUDA Explicit Memory,1663,1,1,1024,2,double,1,16,3.46769,491.079,7.85727,0.491079
1017,A100-SXM4-80GB,CUDA Explicit Memory,1782,1,1,1024,2,double,1,16,3.74956,486.662,7.78659,0.486662
1018,A100-SXM4-80GB,CUDA Explicit Memory,1910,1,1,1024,2,double,1,16,3.66092,534.248,8.54797,0.534248
1019,A100-SXM4-80GB,CUDA Explicit Memory,2048,1,1,1024,2,double,1,16,3.64799,574.88,9.19807,0.57488
1020,A100-SXM4-80GB,CUDA Explicit Memory,2194,1,1,1024,2,double,1,16,3.66394,613.181,9.81089,0.613181
1021,A100-SXM4-80GB,CUDA Explicit Memory,2352,1,1,1024,2,double,1,16,3.28898,732.279,11.7165,0.732279
1022,A100-SXM4-80GB,CUDA Explicit Memory,2521,1,1,1024,2,double,1,16,3.11178,829.59,13.2734,0.82959
1023,A100-SXM4-80GB,CUDA Explicit Memory,2702,1,1,1024,2,double,1,16,3.69627,748.551,11.9768,0.748551
1024,A100-SXM4-80GB,CUDA Explicit Memory,2896,1,1,1024,2,double,1,16,3.62612,817.817,13.0851,0.817817
1025,A100-SXM4-80GB,CUDA Explicit Memory,3104,1,1,1024,2,double,1,16,3.70713,857.4,13.7184,0.8574
1026,A100-SXM4-80GB,CUDA Explicit Memory,3326,1,1,1024,2,double,1,16,3.66402,929.533,14.8725,0.929533
1027,A100-SXM4-80GB,CUDA Explicit Memory,3565,1,1,1024,2,double,1,16,3.3282,1096.86,17.5497,1.09686
1028,A100-SXM4-80GB,CUDA Explicit Memory,3821,1,1,1024,2,double,1,16,3.28981,1189.34,19.0295,1.18934
1029,A100-SXM4-80GB,CUDA Explicit Memory,4096,1,1,1024,2,double,1,16,3.66385,1144.78,18.3165,1.14478
1030,A100-SXM4-80GB,CUDA Explicit Memory,4389,1,1,1024,2,double,1,16,3.61815,1242.17,19.8747,1.24217
1031,A100-SXM4-80GB,CUDA Explicit Memory,4705,1,1,1024,2,double,1,16,3.73647,1289.43,20.6309,1.28943
1032,A100-SXM4-80GB,CUDA Explicit Memory,5042,1,1,1024,2,double,1,16,3.67606,1404.5,22.4719,1.4045
1033,A100-SXM4-80GB,CUDA Explicit Memory,5404,1,1,1024,2,double,1,16,3.63357,1522.94,24.367,1.52294
1034,A100-SXM4-80GB,CUDA Explicit Memory,5792,1,1,1024,2,double,1,16,3.7551,1579.45,25.2713,1.57945
1035,A100-SXM4-80GB,CUDA Explicit Memory,6208,1,1,1024,2,double,1,16,3.75351,1693.61,27.0978,1.69361
1036,A100-SXM4-80GB,CUDA Explicit Memory,6653,1,1,1024,2,double,1,16,3.35521,2030.48,32.4876,2.03048
1037,A100-SXM4-80GB,CUDA Explicit Memory,7131,1,1,1024,2,double,1,16,3.62088,2016.68,32.2668,2.01668
1038,A100-SXM4-80GB,CUDA Explicit Memory,7643,1,1,1024,2,double,1,16,3.89536,2009.17,32.1467,2.00917
1039,A100-SXM4-80GB,CUDA Explicit Memory,8192,1,1,1024,2,double,1,16,3.4022,2465.64,39.4503,2.46564
1040,A100-SXM4-80GB,CUDA Explicit Memory,8779,1,1,1024,2,double,1,16,3.63718,2471.61,39.5458,2.47161
1041,A100-SXM4-80GB,CUDA Explicit Memory,9410,1,1,1024,2,double,1,16,3.85251,2501.18,40.0189,2.50118
1042,A100-SXM4-80GB,CUDA Explicit Memory,10085,1,1,1024,2,double,1,16,3.64431,2833.75,45.34,2.83375
1043,A100-SXM4-80GB,CUDA Explicit Memory,10809,1,1,1024,2,double,1,16,3.85091,2874.23,45.9878,2.87423
1044,A100-SXM4-80GB,CUDA Explicit Memory,11585,1,1,1024,2,double,1,16,3.68319,3220.86,51.5337,3.22086
